word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
a x ʎ a r̞ q a ŋ k u	121625	1869104	10
a x ʎ a r̞ q a j k u	111150	1753834	10
a x ʎ a s p a	59004	373400	7
a x ʎ a s q a	58140	366481	7
a x ʎ a s q a s	68940	610537	8
a x ʎ a s q a s m a n	96642	1873830	11
a x ʎ a s q a t a	86778	1029006	9
a x ʎ a w a ŋ k u	108503	1335122	9
a x ʎ a w a r̞ q a ŋ k u	156581	3561734	12
a x ʎ a j k a m a	73566	834590	9
a x ʎ a j k u	62370	476096	7
a x ʎ a j p a x	57564	492233	8
a x ʎ a j p i	52416	373400	7
a x ʎ a j t a	56736	399727	7
a x n a	20196	36396	4
a x n a ʎ a	52326	232881	6
a x n a m a n t a	92880	1038686	9
a x n a p e q a	67000	571949	8
a x n a r a x ʧ u	104839	1360286	9
a x n a t a	54162	241347	6
a x n a t a ɲ a	84852	715994	8
a x t u ʃ a n r a x ʧ u	178892	4115212	12
a j a p a m p a	49356	450964	8
a j ʧ a	23976	41796	4
a j ʧ a ʎ a	58626	256536	6
a j ʧ a m a n t a	98028	1110106	9
a j ʧ a n t a	89910	550905	7
a j ʧ a t a	60606	265752	6
a j ʧ a w a n	81000	542700	7
a j ʧ a j u x t a	83797	1020516	9
a j k u	29610	57276	4
a j ʎ u	29610	57276	4
a j ʎ u k u n a	145291	1053302	8
a j ʎ u k u n a m a n t a p a ʧ a	273019	11513592	17
a j ʎ u k u n a t a q a	204007	3816673	12
a j ʎ u m a n	70099	479872	7
a j ʎ u m a n t a	114055	1264422	9
a j ʎ u p i	74096	301826	6
a j ʎ u s	53970	144708	5
a j ʎ u s m a n t a	130644	1797750	10
a j ʎ u s p i	87042	524234	7
a j ʎ u s p i ɲ a	119778	1251809	9
a j m a	12312	24300	4
a j m a r a	42282	209304	6
a j m a r a s	61722	387072	7
a j m a r a s q a	83322	917925	9
a j m a r a s t a x r i	137142	3315074	12
a j m a r a t a	84240	707265	8
a j m a j a	24300	119880	6
a j m u r a j	78939	424107	7
a j n a t a x	66672	386805	7
a j n i	24948	46980	4
a j n i ŋ k u w a n	162545	2231918	10
a j n o q a	51810	215196	6
a j n o q a p i	74742	668462	8
a j n o q a s	62610	392628	7
a j n o q a s ʎ a p i	120462	2166759	11
a j n o q a s p i	88818	1021670	9
a j n o q a s t a	94578	1081351	9
a j n o q a t a	80448	711055	8
a j n o q a j k u	89520	1130070	9
a j p i t a x	70050	385528	7
a j pʰ i t u ʎ a t a	154687	1975886	10
a j s a k a p u n	96846	1178741	9
a j s a n a	40500	191160	6
a j s a n a p i	67176	613656	8
a j s a r i k a m o r̞ q a ŋ k u	223243	8909205	16
a j s a r i k o r̞ q a ŋ k u	219077	6473328	14
a j s a r i s p a	106560	1098792	9
a j s a s q a ɲ a	71514	828246	9
a j s a j k a ʧ a k u n	156381	3382514	12
a j s a j k u	52938	402432	7
a j t e r̞ q o n a	117386	1271971	9
a j w i s a x t i n	121386	1799247	10
a j̠̠ q e ʧ i ʎ a s q a t a x	186690	5346393	14
a j̠̠ q e ʧ i s a x ʧ u	132397	2606244	11
a j̠̠ q e ʧ i s q a	110322	1203268	9
a j̠̠ q e ʧ i w a x p i s	155886	3311320	12
a j̠̠ q e k u j k u	120160	1520740	9
a j̠̠ q e ʎ a s q a p u n i	167492	4376972	13
a j̠̠ q e ʎ a s q a t a x	134330	2855196	12
a j̠̠ q e n	44050	150511	5
a j̠̠ q e ŋ k i ʧ u	131302	1562318	9
a j̠̠ q e ŋ k u m a n	118984	1817081	10
a j̠̠ q e p u x	68448	441060	7
a j̠̠ q e r i k a p u s q a	200818	4840916	13
a j̠̠ q e r i k u s q a	186370	3012856	11
a j̠̠ q e ʃ a n	62446	463777	7
a j̠̠ q e ʃ a ŋ k u	95961	1221762	9
a j̠̠ q e s a x r i	87664	1177988	9
a j̠̠ q e s q a	62350	404313	7
a j̠̠ q e x	36050	100319	5
a j̠̠ q e j ʧ u	69184	537824	7
a j̠̠ q e j k u ŋ k u	137455	2095717	10
a j̠̠ q e j k u s a x	111652	1486638	10
a j̠̠ q e j t a	61858	440331	7
p' a ʧ a	25974	46764	4
p' a ʧ a ʎ a ʧ u	103248	1013598	8
p' a ʧ a ʎ a t a ɲ a	126612	1829722	10
p' a ʧ a ʎ i k u n	151659	1754576	9
p' a ʧ a ʎ i k u ŋ k u	188199	3418228	11
p' a ʧ a ʎ i r p a s a ʎ a n	217602	6555800	14
p' a ʧ a ʎ i s q a	109764	1192946	9
p' a ʧ a ʎ i j n i m p e q a	166820	4950918	14
p' a ʧ a ʎ i j n i ŋ k u t a	225786	6599602	14
p' a ʧ a ʎ i j n i j k u	155682	3711932	12
p' a ʧ a ʎ i j n i j u x	143694	3098024	12
p' a ʧ a m a n t a	100026	1160686	9
p' a ʧ a n	47952	152001	5
p' a ʧ a ɲ ʧ i s	116106	979690	8
p' a ʧ a n t a	91908	582588	7
p' a ʧ a ŋ k u t a	135996	1463846	9
p' a ʧ a ɴ q a	55728	372130	7
p' a ʧ a t a	62604	284763	6
p' a ʧ a w a n	82998	574011	7
p' a ʧ a j u x	56232	383908	7
p' a k e ɴ q a ʧ u	93144	1223940	9
p' a k i s q a	73710	446871	7
p' a k i s q a j k u	111420	1771190	10
p' a k i w a j k u m a ɲ ʧ u	209130	6491484	14
p' a k i j k u n a	127581	1380998	9
p' a l t a	63270	164757	5
p' a m p a k u	59616	451988	7
p' a m p a k u n	93111	837494	8
p' a m p a k u t a	116485	1205054	9
p' a m p a k u t a p i s	160009	3212506	12
p' a m p a p u s q a ŋ k u	145187	3873571	13
p' a m p a j k a p u n a	128130	2714222	12
p' a m p a j k u n a ʎ a t a x	192471	6163310	15
p' a m p a j k u j t a	112572	2049866	11
p' a ɴ q a	24282	81399	5
p' a ɴ q a k u n a t a	142989	2404759	11
p' a ɴ q a m a n	50274	534958	8
p' a ɴ q a m a n t a	94230	1347124	10
p' a ɴ q a s	35082	178911	6
p' a ɴ q a s p i	61290	581261	8
p' a ɴ q a t a	52920	372130	7
p' a ɴ q a x	31932	150470	6
p' e ɴ q a	26030	86537	5
p' e ɴ q a ʧ i k u j w a n	184214	4713897	13
p' e ɴ q a ʧ i s p a	106184	1472338	10
p' e ɴ q a ʎ a	53120	375564	7
p' e ɴ q a j p i	53786	542313	8
p' e ɴ q a j t a	58106	577810	8
p' e q e ɲ a ŋ k u p i	142315	2464660	11
p' e q e ɲ a p i	72900	683963	8
p' i s a q a	41364	201276	6
p' i s a q a m a n t a w a n	168336	5206678	14
p' i s a q a m a ɴ q a	79668	1479982	11
p' i s a q a q a	60714	561507	8
p' i s a q a t a	70002	673791	8
p' i s a q a t a q a	94752	1394860	10
p' i s a q a t a x	81324	925952	9
p' i s q e t u s	104208	913536	8
p' i s q o	39696	124494	5
p' i s q o s	52896	253542	6
p' u k u	50750	89726	4
p' u ɲ ʧ a j	84776	322610	6
p' u ɲ ʧ a j ʧ u	116078	1129900	8
p' u ɲ ʧ a j ʧ u s	141830	1633060	9
p' u ɲ ʧ a j k a m a	125582	1691248	10
p' u ɲ ʧ a j k u n a	165107	2281553	10
p' u ɲ ʧ a j k u n a ʎ a t a	232535	6973848	14
p' u ɲ ʧ a j k u n a m a n	193835	4975056	13
p' u ɲ ʧ a j k u n a p a x	196931	4587584	13
p' u ɲ ʧ a j k u n a p i	191783	4064959	12
p' u ɲ ʧ a j k u n a q a	188057	3791976	12
p' u ɲ ʧ a j k u n a t a	199073	4237812	12
p' u ɲ ʧ a j k u n a t a q a	223823	6437808	14
p' u ɲ ʧ a j ʎ a	107456	935214	8
p' u ɲ ʧ a j ʎ a t a	142754	2091676	10
p' u ɲ ʧ a j ʎ a t a x	154076	2611383	11
p' u ɲ ʧ a j m a n	108374	1255558	9
p' u ɲ ʧ a j m a n t a	152330	2618647	11
p' u ɲ ʧ a j m a n t a p a ʧ a	207374	7135900	15
p' u ɲ ʧ a j ɲ a	104864	885214	8
p' u ɲ ʧ a j n i m p i	148484	2674606	11
p' u ɲ ʧ a j n i n	135860	1635908	9
p' u ɲ ʧ a j n i n t i n t a	275054	7932088	14
p' u ɲ ʧ a j p a x	109580	1111238	9
p' u ɲ ʧ a j p i	104432	905106	8
p' u ɲ ʧ a j p i s	119408	1338354	9
p' u ɲ ʧ a j p i t a x	154826	2542776	11
p' u ɲ ʧ a j p u n i	154622	2219558	10
p' u ɲ ʧ a j t a	108752	960214	8
p' u ɲ ʧ a j t a p u n i	187490	4137849	12
p' u ɲ ʧ a j t a q a	133502	1865416	10
p' u ɲ ʧ a j t a t a x	156704	2664353	11
p' u ɲ ʧ a j t a w a n	165776	3130636	11
p' u ɲ ʧ a j̠̠ q a	118202	959572	8
p' u ɲ u	44950	81490	4
p' u ɲ u p i	86420	375530	6
p' u t o r̞ q a	107815	637060	7
p' u t u ʧ e r̞ q a ɲ ʧ i x	249491	5924776	13
p' u t u ʧ i x	134199	720836	7
p' u t u m u n	108199	763229	7
p' u t u m u s a x t i n	178834	3984132	12
p' u t u m u s p a	132568	1412932	9
p' u t u n	89059	258250	5
p' u t u n a m p a x	143311	1763875	10
p' u t u ʃ a r̞ q a	137218	1462618	9
ʧ a h m i	24888	112997	5
ʧ a k a	34650	69948	4
ʧ a k a ʎ a	68040	361171	6
ʧ a k a t a	69948	373481	6
ʧ a k a t a p i s	113472	1486227	9
ʧ a k a t a q a	94698	911962	8
ʧ a k i	38430	85494	4
ʧ a k i m p i s	93078	945189	8
ʧ a k i n w a n	137430	1361502	8
ʧ a k i ŋ k u	100415	805694	7
ʧ a k i p i	75246	394180	6
ʧ a k i s n i j	110862	1026183	8
ʧ a k i t a	85494	422723	6
ʧ a k i j	53550	171012	5
ʧ a k i j p i	76014	593530	7
ʧʰ a l a	33966	66636	4
ʧʰ a l a k a m u ɲ ʧ i x	183472	3921330	12
ʧʰ a l a k a m u ŋ k u	149867	3078800	11
ʧʰ a l a k o q a	100286	921022	8
ʧʰ a l a k u	75546	434386	6
ʧʰ a l a k u m a n	116035	1541862	9
ʧʰ a l a k u n	109041	825898	7
ʧʰ a l a k u n a	126267	1140430	8
ʧʰ a l a k u ɲ ʧ i s	189114	2752624	10
ʧʰ a l a k u ɲ ʧ i x	182898	2540643	10
ʧʰ a l a k u p i	120032	1133666	8
ʧʰ a l a k u s	99906	719122	7
ʧʰ a l a k u ʃ a ŋ k u	160205	3247635	11
ʧʰ a l a k u s t a	141642	1725246	9
ʧʰ a l a k u t a	132415	1200126	8
ʧʰ a l a k u x	92801	636074	7
ʧʰ a ʎ a ʎ a	65520	337263	6
ʧʰ a l a m a n	64062	528150	7
ʧʰ a l a m u s p a	99090	1225962	9
ʧʰ a ʎ a n	52920	193203	5
ʧʰ a l a n a k u ʧ u ŋ k u	245737	6709594	13
ʧʰ a l a n a p a x	98460	1149748	9
ʧʰ a ʎ a n r a j k u	150570	2597060	10
ʧ a ʎ a p a t a	88758	925713	8
ʧʰ a l a q a	58716	289131	6
ʧʰ a l a r i k u ŋ k u	215571	4200978	11
ʧʰ a l a r i k u ʃ a ŋ k u	230195	6355878	13
ʧʰ a l a ʃ a n i	86238	910467	8
ʧʰ a l a s q a	71550	506883	7
ʧʰ a l a s t a	81918	614271	7
ʧʰ a l a t a	70596	360807	6
ʧʰ a l i t a s w a n	155274	2510448	10
ʧ a ʎ w a m a j u	102690	1312080	9
ʧ a ʎ w a s	84222	415920	6
ʧ a ʎ w a t a	104634	762893	7
ʧʰ a m a r a w t a	124524	1547178	9
ʧ a m o ɴ q a ɲ a	71114	993002	9
ʧ a m o r̞ q a ŋ k u	116575	2059788	10
ʧ a m u ʎ a n ɲ a t a x	161701	3690966	12
ʧ a m u n	40755	189554	5
ʧ a m u ɲ ʧ u	106179	790922	7
ʧ a m u ʃ a x t i n	111390	1956004	10
ʧ a m u s a x t i ŋ k u	145175	3713850	12
ʧ a m u s p a	65124	492753	7
ʧ a m u w a x t i n	127938	2239696	10
ʧ a m u x t i n	94580	1032418	8
ʧ a m u j t a w a ɴ q a	128844	3081534	12
ʧ a ɲ ʧ a r k u m i t a s	247282	6544738	13
ʧ a n t a ʧ a	102564	751564	7
ʧ a n t a p i s	109458	1083887	8
ʧ a n t a q a	90684	624832	7
ʧ a n t a t a x	113886	1032370	8
ʧʰ a ŋ k a	42642	153933	5
ʧʰ a ŋ k a m a n	72054	806050	8
ʧʰ a ŋ k a r a r a s	156042	2431830	10
ʧʰ a ŋ k a s	57762	305589	6
ʧʰ a ŋ k a s m a n	85464	1208578	9
ʧʰ a ŋ k a s m a n t a	129420	2538264	11
ʧʰ a ŋ k a s p i	83970	868163	8
ʧ a ŋ k a j k a ʧ a ʃ a ʎ a n ɲ a	221454	11108466	17
ʧ a ŋ k a j k a ʧ a s a ʎ a ŋ k u ɲ a	263808	16171808	19
ʧ a p a r a q a	89730	887879	8
ʧ a p a r i t a	122184	1149653	8
ʧʰ a p a j k a ʧ a n a k u s q a ŋ k u	262745	16414872	19
ʧʰ a p u	29016	71124	4
ʧʰ a p u n i	76866	391797	6
ʧʰ a p u s q a	75312	517267	7
ʧ a q a ʎ u	58770	375642	6
ʧ a q a ʎ u t a	115639	1075774	8
ʧ a q o s t a	75270	580387	7
ʧ a q o t a	61552	338539	6
ʧ a r a p a j a p i	107946	1754662	10
ʧ a r k a	86670	259443	5
ʧʰ a r p u j a n	115380	1112700	8
ʧʰ a r p u j a p u n	151566	2425550	10
ʧʰ a r p u j a p u s q a	172980	3669542	12
ʧʰ a r p u j a j k u ʃ a n i	205530	6473012	14
ʧʰ a r p u j a j t a	134496	2021680	10
ʧ a w a n	57024	212976	5
ʧ a w p i	63288	213060	5
ʧ a w p i m a n t a	138594	2191570	10
ʧ a w p i m p i	98856	986430	8
ʧ a w p i m p i r i	152856	2532717	10
ʧ a w p i m p i t a x	149250	2710818	11
ʧ a w p i ɲ ʧ a k u ʃ a x t i n	272340	11798904	16
ʧ a w p i n m a n	121500	1627478	9
ʧ a w p i ŋ k u p i	164791	2538384	10
ʧ a w p i p i	94488	692044	7
ʧ a w p i s	78264	400740	6
ʧ a w p i s ʧ a	115560	1126850	8
ʧ a w p i s p a x q a	127728	2361335	11
ʧ a w p i s p i s	123192	1545772	9
ʧ a w p i s t a	115560	1126850	8
ʧ a w p i s t a q a	140310	2126485	10
ʧʰ a x ʧ a k u ʃ a n ɲ a	162294	3742295	12
ʧʰ a x ʧ u j a j k u x t i n t a x	246313	11177753	17
ʧ a x r a	38862	170505	5
ʧ a x r a p e q a	91282	1229828	9
ʧ a x r a p i	71154	602095	7
ʧ a x r a p i s	86130	945799	8
ʧ a x r a q a	67212	529976	7
ʧ a x r a s	58302	337233	6
ʧ a x r a s m a n t a	129960	2721040	11
ʧ a x r a s n i j k u	139212	3173606	11
ʧ a x r a s n i j k u t a q a	220831	8176590	15
ʧ a x r a s t a	90270	1003412	8
ʧ a x r a s t a q a	115020	1942426	10
ʧ a x r a t a	80820	642500	7
ʧ a x r a t a q a	105570	1374634	9
ʧ a x r a w a n	101070	1124328	8
ʧ a x r i t a q a	124146	1493362	9
ʧ a x r i t a s	115380	1099832	8
ʧ a x r u p i ʧ u	148143	2003296	9
ʧ a x r u s q a	106797	1002606	8
ʧ a x r u j k u	107307	1233596	8
ʧ a x w a	33354	144432	5
ʧʰ a x w a s	47682	271800	6
ʧʰ a x w a s n i m p e q a	139730	3849518	13
ʧʰ a x w a s p e q a	93394	1520369	10
ʧ a j	11988	11988	3
ʧ a j a ʧ e r̞ q a ɲ ʧ i x	177808	4734062	13
ʧ a j a ʧ i k a m p u j k u	177292	6118473	14
ʧ a j a ʧ i m u n a	111297	1838014	10
ʧ a j a ʧ i m u n a j k i ʧ i s	222153	9471869	16
ʧ a j a ʧ i m u ʃ a n	115896	2511214	11
ʧ a j a ʧ i m u s a ɲ ʧ u	168941	4968907	13
ʧ a j a ʧ i m u ʃ a ŋ k u	149411	4545165	13
ʧ a j a ʧ i m u s q a j k i ʧ i x q a	237210	14010316	19
ʧ a j a ʧ i m u x t e ɴ q a	148186	4919620	14
ʧ a j a ʧ i m u j k u	122346	2705820	11
ʧ a j a ʧ i m u j t a w a n	174132	6042352	14
ʧ a j a ʧ i n a	89352	873921	8
ʧ a j a ʧ i j k u t a x	163357	3539802	12
ʧ a j a m o ɴ q a	58442	818776	9
ʧ a j a m o r̞ q a	79712	1017451	9
ʧ a j a m o r̞ q a ʧ u	115676	2508578	11
ʧ a j a m p u s p a	94618	1484507	10
ʧ a j a m u ʎ a n t a x	147517	3235953	12
ʧ a j a m u ʎ a ŋ k u t a x	191965	5606660	14
ʧ a j a m u n	52077	494834	7
ʧ a j a m u n a m p a x	106329	2447472	12
ʧ a j a m u ɲ ʧ u	117501	1466534	9
ʧ a j a m u n ɲ a	100158	1202134	9
ʧ a j a m u ŋ k u	93257	1289878	9
ʧ a j a m u ŋ k u p u n i	189363	4950850	13
ʧ a j a m u s p a	76446	994017	9
ʧ a j a m u s q a	75318	979858	9
ʧ a j a m u s q a n t a	134124	3157114	12
ʧ a j a m u s q a n t a q a	158874	4979013	14
ʧ a j a m u s q a j k u	113028	2976618	12
ʧ a j a m u w a r̞ q a j k u	162864	5664474	14
ʧ a j a m u w a j k u	113796	2502602	11
ʧ a j a m u w a j k u ʧ u	182468	5044053	13
ʧ a j a m u x k u n a p a x	160316	4752016	14
ʧ a j a m u x t i n	105902	1814158	10
ʧ a j a n	28512	139806	5
ʧ a j a n a ʧ u	80496	941216	8
ʧ a j a n a k a m a	89460	1443692	10
ʧ a j a n a m p a x	76230	1272030	10
ʧ a j a n a ɲ ʧ i x	120888	1833142	10
ʧ a j a n a ŋ k a m a	99972	1993806	11
ʧ a j a n a ŋ k u k a m a	162622	4124887	13
ʧ a j a n a ŋ k u p a x q a	153919	4804313	14
ʧ a j a n a p a x	71028	928453	9
ʧ a j a n a t a	73170	793167	8
ʧ a j a ɲ ʧ i s	97350	934357	8
ʧ a j a ɲ ʧ i x ɲ a ʧ u	153228	3879595	12
ʧ a j a ɲ ʧ u	81773	646978	7
ʧ a j a n i	42768	283158	6
ʧ a j a n t a	72468	550905	7
ʧ a j a n t a k a p i	134730	2700570	11
ʧ a j a n t a m a n t a	146520	3465292	12
ʧ a j a n t a p i	101016	1335551	9
ʧ a j a ŋ k i ʧ i x ʧ a	152988	3547572	12
ʧ a j a ŋ k u	63107	549848	7
ʧ a j a ɴ q a	41076	349783	7
ʧ a j a ɴ q a ʧ a	69714	995026	9
ʧ a j a p u ɲ ʧ u	129716	1609110	9
ʧ a j a p u s q a	86112	1085775	9
ʧ a j a r i m o r̞ q a ŋ k u	178789	6300909	14
ʧ a j a r p a m u ʎ a n t a x	206953	7546116	15
ʧ a j a r p a r i m u n	166947	4415202	12
ʧ a j a r p a r i ɲ ʧ i x	218652	5778058	13
ʧ a j a r̞ q a	59436	459778	7
ʧ a j a r̞ q a ŋ k u	107621	1935282	10
ʧ a j a r̞ q a j k u	97146	1817002	10
ʧ a j a ʃ a n	47628	444240	7
ʧ a j a s a ɲ ʧ i s	116250	1801327	10
ʧ a j a s a s p a t a x	106830	2525151	12
ʧ a j a s p a	48060	393672	7
ʧ a j a s p a ɲ a r i	117162	2543591	11
ʧ a j a s p a t a x	88686	1428657	10
ʧ a j a s q a	47196	386448	7
ʧ a j a s q a ɲ a	71190	991513	9
ʧ a j a s q a ŋ k u	95381	1720502	10
ʧ a j a s q a j k u	84906	1612122	10
ʧ a j a s q a j u x t a	103129	2636038	12
ʧ a j a x t i n ɲ a	122016	1833142	10
ʧ a j a x t i n r i	150330	2289986	10
ʧ a j a x t i n t a x	141654	2459260	11
ʧ a j a x t i ŋ k a m a	122106	2773338	12
ʧ a j a x t i ŋ k a m a t a x	158070	5834838	15
ʧ a j a j k a m u n	86403	1664418	10
ʧ a j a j k u	53262	500803	7
ʧ a j a j k u s q a ŋ k u	154007	4465811	13
ʧ a j a j k u x t i j k u k a m a	225149	10278464	17
ʧ a j a j t a	47628	421290	7
ʧ a j a j t a w a n t a x	159930	4248394	13
ʧ a j a j t a w a ɴ q a	112680	2708770	12
ʧ a j ʧ a	35964	151686	5
ʧ a j ʧ u	43290	199613	5
ʧ a j ʧ u s	69042	380741	6
ʧ a j k a m a	52794	416573	7
ʧ a j k a m a ʎ a	76104	1110690	9
ʧ a j k a m a r i	87624	1362584	9
ʧ a j k a m a t a x	88758	1492306	10
ʧ a j k u n a	92319	647938	7
ʧ a j k u n a ʎ a	124449	1557350	9
ʧ a j k u n a m a n	121047	1997748	10
ʧ a j k u n a m a n t a	165003	3800161	12
ʧ a j k u n a p a x	124143	1794866	10
ʧ a j k u n a p i	118995	1511450	9
ʧ a j k u n a p i w a n	178395	4281650	12
ʧ a j k u n a q a	115269	1374270	9
ʧ a j k u n a t a	126285	1593966	9
ʧ a j k u n a t a ʧ a	162915	3181954	11
ʧ a j k u n a t a ɲ a t a x	200931	6243384	14
ʧ a j k u n a t a q a	151035	2818306	11
ʧ a j k u n a t a w a n	183309	4461750	12
ʧ a j k u n a w a n	146751	2424550	10
ʧ a j k u n m a n	115848	1541862	9
ʧ a j ʎ a	34668	145746	5
ʧ a j ʎ a ʧ a	69966	568187	7
ʧ a j ʎ a ʧ u	77292	687174	7
ʧ a j ʎ a m a n	64080	784820	8
ʧ a j ʎ a m a n ɲ a	100908	1704550	10
ʧ a j ʎ a p i	62280	532120	7
ʧ a j ʎ a p i ɲ a	95016	1271199	9
ʧ a j ʎ a p i t a x	112674	1766906	10
ʧ a j ʎ a t a	69966	568187	7
ʧ a j ʎ a t a ɲ a	100656	1342984	9
ʧ a j ʎ a t a p u n i	148704	3042098	11
ʧ a j ʎ a w a n t a x	145674	2768514	11
ʧ a j m a m p a ʧ a	77886	1373128	10
ʧ a j m a m p u n i	101866	1638262	10
ʧ a j m a n	35586	253293	6
ʧ a j m a n r i	97956	982434	8
ʧ a j m a n t a	79542	806626	8
ʧ a j m a n t a ʧ u	123498	2131840	10
ʧ a j m a n t a p a ʧ a	134586	3234502	12
ʧ a j m a n t a p a ʧ a t a x	182538	6602473	15
ʧ a j m a n t a p i s	123066	2430394	11
ʧ a j m a n t a q a	104292	1620706	10
ʧ a j m a n t a r i	128952	2183806	10
ʧ a j m a n t a t a x	127494	2348866	11
ʧ a j m a n t a t a x r i	159624	4897939	13
ʧ a j m a n t a x	90864	1093246	9
ʧ a j m a ɴ q a	47898	537484	8
ʧ a j m u ŋ k u	87425	952828	8
ʧ a j ɲ a t a x	76032	757462	8
ʧ a j n i n t i n	150984	1908966	9
ʧ a j n i x	50400	276549	6
ʧ a j n i x p e q a	91848	1537856	10
ʧ a j n i x p i	71616	809227	8
ʧ a j n i x t a	76818	859496	8
ʧ a j n i x t a t a x	124770	2459260	11
ʧ a j p a ʧ a	58140	490418	7
ʧ a j p a ʧ a q a	82890	1102609	9
ʧ a j p a t a	58140	490418	7
ʧ a j p a t a x	69462	701847	8
ʧ a j p a x	36792	209728	6
ʧ a j p a x ʧ u	66355	836960	8
ʧ a j p a x t a x	70758	962984	9
ʧ a j p e q a	51772	417636	7
ʧ a j p i	31644	140340	5
ʧ a j p i ʧ a	70716	548408	7
ʧ a j p i ʧ u	80484	663699	7
ʧ a j p i ɲ a	64380	499544	7
ʧ a j p i ɲ a t a x	108336	1687318	10
ʧ a j p i p i s	77820	818488	8
ʧ a j p i r a x	92934	859873	8
ʧ a j p i r i	85644	682350	7
ʧ a j p i s	46620	282660	6
ʧ a j p i t a x	82038	775545	8
ʧ a j p i t a x r i	114168	2116848	10
ʧ a j p i w a n	91044	976524	8
ʧ a j p u n i	81834	625711	7
ʧ a j r a t i t u	145710	2010994	9
ʧ a j r a t u	90432	787664	7
ʧ a j r a j k u	85338	1067758	8
ʧ a j r a j k u ʧ a	142207	2334066	10
ʧ a j r a j k u t a x	153529	2895746	11
ʧ a j r i	46008	205092	5
ʧ a j s i n a	63396	497934	7
ʧ a j s i t u	77196	641933	7
ʧ a j s i t u w a n	156000	2404892	10
ʧ a j t a	35964	151686	5
ʧ a j t a ʧ a	72594	585469	7
ʧ a j t a ʧ u	79920	707272	7
ʧ a j t a ɲ a t a x	110610	1776346	10
ʧ a j t a p i s	79488	869072	8
ʧ a j t a p u n i	114702	1547136	9
ʧ a j t a q a	60714	481777	7
ʧ a j t a r a x	94284	913184	8
ʧ a j t a r i	85374	727179	7
ʧ a j t a t a x	83916	824200	8
ʧ a j t a t a x r i	116046	2223826	10
ʧ a j t a w a n	92988	1035429	8
ʧ a j t a x	47286	259415	6
ʧ a j t a x t a x	81252	1115818	9
ʧ a j w a m p i s	83352	1189436	9
ʧ a j w a n	56700	354834	6
ʧ a j w a n t a x	111978	1373780	9
ʧ a j w a ɴ q a	64728	705427	8
ʧ a j w a p i s	78372	857544	8
ʧ a j̠̠ q a	45414	154337	5
ʧ e q a	27500	57470	4
ʧ e q a k u n a m a n	140969	2801577	11
ʧ e q a k u n a m a n t a	184925	5005872	13
ʧ e q a k u n a p e q a	159045	3511392	12
ʧ e q a k u n a p i	138917	2188126	10
ʧ e q a ʎ a n	75380	629286	7
ʧ e q a m a n	53492	479926	7
ʧ e q a m a n t a	97448	1264366	9
ʧ e q a m a n t a q a	122198	2321076	11
ʧ e q a m a n t a r i	146858	3040546	11
ʧ e q a m a n t a t a x	145400	3235753	12
ʧ e q a m p i	56798	477955	7
ʧ e q a m p i t a x	107192	1632126	10
ʧ e q a n	42350	177623	5
ʧ e q a ɲ ʧ a ʧ i n	152672	2570760	10
ʧ e q a ɲ ʧ a j t a w a n	175730	5262378	13
ʧ e q a n ʎ a t a	119228	1557262	9
ʧ e q a n ʎ a t a x	130550	1991034	10
ʧ e q a n m a n	76208	882658	8
ʧ e q a n t a	86306	647956	7
ʧ e q a n t a ʧ a	122936	1593874	9
ʧ e q a n t a q a	111056	1374202	9
ʧ e q a ŋ k u n a	126406	1513588	9
ʧ e q a p e q a	70560	719379	8
ʧ e q a p i	50432	301920	6
ʧ e q a t a	56138	324325	6
ʧ e q a t a q a	80888	815776	8
ʧ e q e t a n t a	126254	1637630	9
ʧʰ e r̞ q e t a	88260	642877	7
ʧ i ʧ a p i	77388	407300	6
ʧʰ i k a	42840	77886	4
ʧʰ i k a ʧ a x	89460	585214	7
ʧʰ i k a ʎ a t a x	122850	1439966	9
ʧʰ i k a n	63630	224505	5
ʧʰ i k a n t a	107586	763758	7
ʧʰ i k a n t a t a x	155538	2287566	10
ʧ i k a r i ʧ i s q a	201774	3631978	11
ʧʰ i k a s	57960	184518	5
ʧʰ i k a t a	78138	395511	6
ʧʰ i k a t a ʧ u s	147846	1863978	9
ʧʰ i k i t a ʎ a ɲ a	159168	2382450	10
ʧʰ i k i t a p i s	138468	1664503	9
ʧʰ i k u	52080	108543	4
ʧʰ i ʎ ʧ i ɲ ʧ u	178199	1690732	8
ʧʰ i ʎ ʧ i s w a n	168864	2081238	9
ʧ i l i x ʧ i	99456	787048	7
ʧ i ʎ i x ʧ i p i s	148752	2370650	10
ʧ i m a n	36366	168789	5
ʧ i m p a	37620	144380	5
ʧ i m p a ʎ a	65340	542355	7
ʧ i m p a m a n	63954	771928	8
ʧ i m p a n	53064	343535	6
ʧ i m p a r e r̞ q a ŋ k u	185965	5601445	13
ʧ i m p a r i ʎ a r̞ q a ŋ k u t a x	299436	15406100	18
ʧ i m p a r i m u w a j	162156	3790342	12
ʧ i m p a r i ŋ k u ɲ a p u n i	269202	11570180	16
ʧ i m p a r i s p a	130248	2065707	10
ʧ i m p a r̞ q o s a x t i n ɲ a	216268	9088923	16
ʧ i m p a ʃ a s p a ɲ a q a	136062	4537292	14
ʧ i m p a s q a	70452	743293	8
ʧ i m p a j k a m o r̞ q a ŋ k u	184615	8624194	16
