word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
p a i ʧ ə ɮ e	199845	1310051	7
p a i t ə m ʊ	155857	1002679	7
p a i t ɮ ə ɴ χ a	210794	2396194	9
p a i t ɮ ʊ t ə ŋ	235444	2504238	9
p a i t ɮ ʊ t	172359	1092601	7
p a i t ɮʲ i g	181929	1117679	7
p a i t g u i m	187670	1575052	8
p a i t gʲ i m a	157806	1425700	8
p a i t ɢ a r	143748	1017666	7
p a i t ə ɢ ə ŋ	183237	1527716	8
p a i t ə ɢ ʃ ə t	221680	2565496	9
p a i t ə gʲ i ŋ	174007	1436893	8
p a i t ə g g u i m	258088	3551016	10
p a i t ə g g u i g	262972	3695112	10
p a i t ə ɢ ɢ ʊ i	202113	2378687	9
p a i t ə ɢ a	158225	1017666	7
p a i t a	92565	282942	5
p a i ɢ ʊ ɮ ʧʰ ə χ a t	292446	5107198	11
p a i ɢ ʊ ɮ ʧʰ ə χ	231858	2562840	9
p a i ɢ ʊ ɮ s n ə g	235743	3448024	10
p a i ɢ ʊ ɮ s ə n	217502	2454716	9
p a i ɢ ʊ ɮ ɮ ə ɢ ə ɴ χ ə n	372532	10840753	14
p a i g ʊ ɮ ə x g u i	320199	5614383	11
p a i ɢ ʊ ɮ ə m ʧ tʰ a i	319444	6841566	12
p a i ɢ ʊ ɮ ə m ʧ a	250573	3652468	10
p a i ɢ ʊ ɮ ə ɮ ə ŋ	290022	3817822	10
p a i ɢ ʊ ɮ ə ɮ tʰ a s	322755	5423124	11
p a i ɢ ʊ ɮ ə ɮ tʰ a r	331203	5800260	11
p a i ɢ ʊ ɮ ə ɮ tʰ a	292131	4056006	10
p a i ɢ ʊ ɮ ə ɮ t	251690	2787968	9
p a i ɢ ʊ ɮ ə ɢ t s ə n ə g	375556	11091486	14
p a i g ʊ ɮ ə g t a g u i	371911	9405906	13
p a i ɢ ɔ	88539	294590	5
p a i ɢ ə ɮ tʰ a i ɢ a	295057	5105758	11
p a i g ə ɮʲ i ŋ x a	263773	3784340	10
p a i ɢ a j ə ŋ	168465	1437798	8
p a i ɢ a m s ə ŋ	177481	2026161	9
p a i g a ʦ t e	190257	1757705	8
p a i ɢ a ʦ ə t	184907	1655330	8
p a i g a g u i s ə ŋ	281204	4752954	11
p a i g a g u i ŋ	213642	2297486	9
p a i n	54450	95436	4
p a ʦ a t	91872	277576	5
p a t r ə χ ə ŋ	199723	1622739	8
p a t r ə ɴ ɢ ʊ i	202291	2369183	9
p a t gʲ i g	98604	482628	6
p a ɢ ʃ ə r s ə ŋ	221601	2365839	9
p a ɢ ʃ ə ɮ t ə g	236734	2616966	9
p a ɢ ʦʰ ɮ ə ŋ	148711	913850	7
p a ɢ tʰ w ə ɮ	135200	985510	7
p a ɢ tʰ ə χ ə t	177874	1611474	8
p a g tʰ ə x a r g u i	317148	5567232	11
p a g tʰ ə ɮ ʦʰ ə x g u i	359735	7577813	12
p a ɢ tʰ a χ ə g	165096	1498850	8
p a g tʰ a m ʧ i g	195690	2255702	9
p a g g u i	116290	569672	6
p a ɢ ə s ɢ ə n	161148	1457008	8
p a ɢ ə n ə tʰ a i	220305	2535809	9
p a ɢ ə ʧ ə g	163812	1043618	7
p a ɢ ə t ə χ	154710	986290	7
p a ɢ ə t ə ɮ tʰ	209988	1816194	8
p a ɢ ə t ə ʧ	161592	1073218	7
p aa χ ʊ	48384	93165	4
p aa tʰ r a r	145689	667358	6
p aa s ə g	86797	265322	5
p aa s tʰ a i	116512	553514	6
p aa gʲ i n ʊ t	124099	858888	7
p aa w ɢ a i t	125149	859040	7
a j ə n ʧʰ ə t	170385	1202926	7
a j ə n a	99567	324990	5
a j ə ɮ ʊ ɮ ə χ	250194	2166295	8
a j ə ɮ ʊ ɮ ə w	248825	2140804	8
a j ə ɮ ʧ e	170496	841338	6
a j ə ɮ ɢ ʊ tʰ	172496	1202076	7
a j ə ɮ ɢ ʊ t	171638	1186114	7
a j ə ɮ ə χ ə g	231250	2069395	8
a j ə ɮ ə ɮ a s	259592	2217277	8
a j ə ʦ ʊ t	143958	695282	6
a j ə ɢ a r	128982	691292	6
a j a n t a	114642	603666	6
a j ʊ r	69300	146223	4
a ʃ ə t	73408	142972	4
a ʃ ə ɢ ɮ ʊ ɮ s ə ŋ	278906	3974162	10
a ʃ ə ɢ ɮ ə j	179931	1248658	7
a ʃ ə ɢ ɮ ə ʧʰ ə χ a t	322770	5857406	11
a ʃ ə ɢ ɮ ə ɢ ʧʰ a s	266096	3985734	10
a ʃ ə ɢ ɮ ə ɢ ʧʰ	206201	1907852	8
a ʃ ə ɢ ɮ ə ɢ t s ə ŋ	284520	5095024	11
a ʃ ə ɢ ɮ ə ɢ t ə n	265068	3980582	10
a ʃ ə ɢ ə g	131165	659410	6
a ʃ t ə ŋ	92504	286456	5
a ʧʰ ɮ ə χ	122433	369174	5
a ʧʰ ə tʰ	79365	153285	4
a ʧʰ ə ɢ ʧʰ	103785	336996	5
a ʧʰ a n t	92961	308286	5
a ʧʰ a ŋ	59895	107811	4
a ʧʰ a ɮ ɮ a	166584	807972	6
a ʧʰ a ɮ ə ɮ t	214499	1425073	7
a ʧʰ a ɮ ə ɢ t ə χ	247614	2912524	9
a χ m ə t ʊ t ə t	218897	2653172	9
a χ ɮ ə ʧ	115107	369174	5
a χ ɮ ə ɢ ʧʰ ə t	206867	1931269	8
a χ j ʊ ɮ ə χ	172230	1138398	7
a χ a r	62370	135630	4
a pʰ rʲ ə ɢ ə ŋ	162210	1044690	7
a pʰ ə rʲ ə ʦ ə m	241055	2007609	8
a ʊ tʰ	34848	34848	3
a ʊ tʲ ɔ	80586	169884	4
a tʰ ə m tʰ	98272	317949	5
a tʰ ə m ə s	129722	658594	6
a tʰ m ə s pʰʲ ə r	163670	1750797	8
a tʰ m a ŋ	70950	239195	5
a tʰ ɮʲ ə tʰʲ ə ɢ a s	271604	3092234	9
a tʰʲ ə r a tʰ	167129	784188	6
a tʰ ɢ ə ʧʰ ə χ a t	228718	2768329	9
a tʰ ɢ ə χ	84214	294109	5
a tʰ ɢ ə w	83252	287996	5
a s ʊ χ ə g	119358	611056	6
a s ʊ s ə n t	154683	1066539	7
a s ʊ ŋ	52635	97647	4
a s ʊ ɮ tʰ ʊ t a	211629	1941141	8
a s ʊ ɮ g u i g e r	292088	4534704	10
a s ʊ ɮ g u i	177509	1252515	7
a s ʊ t ɮ ʊ tʲ i g	244761	2834004	9
a s ʊ t ɮ a r xʲ i	255387	2981326	9
a s ʊ t ə ɮ t a	221828	2006944	8
a s tʰʲ ə n ə s pʰʲ ə rʲ i	297172	5647032	11
a s pʰʲ ə r ə n tʰ ə r tʰ	317345	5797352	11
a s n	25839	25839	3
a s ɢ ə r ʊ ɮ ə ɢ ʧʰ	291245	4211076	10
a s ɢ ə t ə g	158304	1108098	7
a s ə χ	64380	123186	4
a s ə r t ə g	193251	1283801	7
a s ə r ɢ a	142450	680310	6
a s a ŋ	52635	97647	4
a s a ʧ e	105633	370062	5
a s a t ə g	132362	652440	6
a rʲ s tʰ n ʊ t ə ŋ	221559	2640549	9
a r ʃ	37851	37851	3
a r ʧʰ ə ɮ ɢ a n	221153	1976479	8
a r ʧʰ ə ɢ t ə ŋ	202094	1814184	8
a r ʧʰ a ɢ a	137214	682374	6
a r χ ə ʧʰ ə t	185925	1317019	7
a r χ ə tʰʲ ə ɢ tʰ ə r ə g	372220	8176348	12
a r χ ə tʰʲ ə ɢ tʰ ə r tʰ	325674	6102647	11
a r χ ə tʰ a i	175818	1268456	7
a r χ ə r ʧʰ	152070	780688	6
a r χ ə t ə χ	174307	1215265	7
a r χ ə t a t	170463	1219225	7
a r χ ə ə ɮ ə ɢ ə ʧʰ	311133	4734932	10
a r xʲ ə ɮ ə gʲ i ŋ	252323	2810315	9
a r ʊ ŋ	67155	117975	4
a r s ɮ ə n tʰ a i	247102	3037570	9
a r s ɮ ə ŋ gʲ i ŋ	201579	2362331	9
a r s ɮ ə ŋ g	168535	1131134	7
a r mʲ j ʊ t ə ŋ	176800	1649716	8
a r mʲ i ŋ x ə ŋ	156882	1524736	8
a r mʲ i ŋ x a	127116	1015102	7
a r m a n ʧʰ ə g	181104	1779382	8
a r ɮ a	90354	170940	4
a rʲ ə pʰ mʲ ə tʰʲ ə ɢ ə ŋ	288452	5250718	11
a rʲ j ʊ s ɢ ə χ	188644	1817696	8
a rʲ j ʊ s ə ɮ	185000	1401270	7
a rʲ j ʊ s ə ʧ	180708	1332790	7
a rʲ ə ɮ ʃ g u i	250564	2338718	8
a rʲ ə ɮ s ə ŋ	209198	1320158	7
a rʲ ə ɮ ə n	193806	873952	6
a rʲ ə ɮ ʧ s ə ŋ	245791	2103809	8
a rʲ ə ɮ ʧ a ɮ ʧ	272246	2498812	8
a rʲ ə ɮ ɢ ə χ ə g	269286	3210666	9
a rʲ ə ɮ ɢ ə s ə ŋ	268583	3043251	9
a rʲ ə ɮ a g u i	257594	2390920	8
a rʲ i	44649	44649	3
a r ʦ a i tʰ ɮ a	225984	2149860	8
a r ʦ a i ɢ a t	196218	1871970	8
a r t ʧʰ ə ɮ ə ɢ ʧʰ	276723	3223914	9
a r ɢ ʊ t a r	161700	1234498	7
a r gʲ i g	84975	305642	5
a r ɢ ə ʧʰ ɮ ə ɮ a r	330447	4997516	10
a r ɢ ə m ʧ a	149140	1135738	7
a r ɢ ə ɮ ə χ	190550	1294930	7
a r ɢ ə ɮ a t	185962	1299010	7
a r ɢ ə t ə w	169423	1181522	7
a r w ə ŋ	88504	289309	5
a r w ə ɴ ɢ ə r w ə ŋ	258778	4813642	11
a r w a i ŋ	115764	567248	6
a r pʲ ə tʰ r ə ŋ	204536	1850638	8
a r ə ɢ ʃ a	137191	702274	6
a r a tʰ ə n	150405	725078	6
a pʰ pʰ ə r ə tʰ tʰ a i	269506	3901080	10
a nʲ s	27753	27753	3
a n ʧʰ t ə ŋ	120109	558826	6
a ɴ χ	19602	19602	3
a ɴ χ n a s	85536	457962	6
a ɴ χ ə ɮ ə m	163421	1037950	7
a ɴ χ a r ʊ ɮ ə j	243888	2757757	9
a ɴ χ a r m a r	163746	1627951	8
a ɴ χ a r ə ɮ tʰ a i ɢ a r	374103	9597184	13
a n	0	0	2
a n tʰʲ ə ɢ ə s ɮʲ ə tʰʲ ə ɮʲ	383638	8662652	12
a n tʰʲ ə pʲ j ɔ tʰʲ ə ɢ ʊ t	318564	7052406	12
a n tʰʲ ə n ə ŋ	151389	999490	7
a nʲ ə ʧ	70818	142692	4
a nʲ ə w ʧʰ ə ʧ	167092	1201578	7
a nʲ j a tʰ a i	158796	1130238	7
a n ʦ a r ə ŋ	171391	1087330	7
a n ʦ a r a r a i	262152	3041282	9
a n ʦ a r a t	174240	1173548	7
a n ʧ ə s	97779	318678	5
a n t ʊ r ə χ	175233	1154029	7
a n t ʊ t a	120714	613512	6
a n t ə χ a	122526	610536	6
a ɴ ɢ ə ɴ χ a	102784	801694	7
a ɴ ɢ ʊ ʧʰ ə ɮ ə n	239152	2640769	9
a ɴ ɢ ɮʲ ə t	128797	619642	6
a ɴ ɢ ɮʲ a s	116743	563600	6
a ɴ ɢ ə ɮ ɮ ə ŋ	207058	1697786	8
a ɴ ɢ ə ɮ ɮ ʊ t ə ŋ	272400	3707903	10
a ɴ ɢ ə ɮ ə ɢ t ə n	252494	3642749	10
a ɴ ɢ ə ɮ	75634	289309	5
a ŋ gʲ i ŋ x ə n t a	196827	3082804	10
a ɴ ɢ ə ʧ r ʊ ɮ ə χ	284573	3972066	10
a ɴ ɢ a i s ə ŋ	156662	1400170	8
a n ə tʰ ə m ə ŋ	192918	1685790	8
a n ə r χ ə s tʰ	207163	1887259	8
a n ə ɮʲ ə ʦ ə ŋ	248455	2031326	8
a n ə ɢ a χ ə t	177789	1716799	8
a n	0	0	2
a m ə rʲ ə ɢ t	193843	1224002	7
a mʲ tʰ n ə χ a	139908	991508	7
a mʲ s ɢ ə ɮ m a r	201542	2560312	9
a mʲ s ɢ a t ə χ	163075	1520281	8
a mʲ s ɢ a t ə ŋ	157340	1422416	8
a mʲ t r ʊ ɮ t ə g	250831	2883008	9
a mʲ t r ə χ ʊ i ŋ	219980	2452024	9
a mʲ t r ə χ s ə ŋ	215200	2448632	9
a mʲ t r ə χ a s	192458	1737652	8
a mʲ t r ə ɮ tʰ a i ɢ a	321698	5616508	11
a mʲ t r ə ɮʲ i ŋ	232645	1872675	8
a mʲ t ə r ʦʰ ɢ a t ə g	293260	5290182	11
a mʲ t ə r ɮ ə ɴ χ a	269693	3859784	10
a mʲ t ə r w ə ɮ	203471	1971671	8
a mʲ t ə r a t	179717	1185259	7
a m tʰ ə ʃ s ə ŋ	182836	1609918	8
a m tʰ ə ɢ t s ə ŋ	196849	2295720	9
a m s ʧʰ e	85173	316398	5
a m s xʲ i ʧ	107055	564270	6
a m s a g u i	146421	1064607	7
a m r ʊ	61050	128568	4
a m r ə χ ə g	167647	1149481	7
a m r ə χ t a	160303	1121431	7
a m r ə x g u i	216154	1999672	8
a m r ə ŋ	94868	283144	5
a m r ə ɢ ɮ ə ʧ	216709	2017629	8
a m r ə gʲ i g	153425	1059583	7
a m r ə ɢ a	132090	636382	6
a m r a s ə ŋ	155474	1012702	7
a m r a r a i	186813	1249747	7
a m n a s a	101970	536256	6
a m ɮ ə j	105820	335032	5
a m ɮ ə ŋ	94868	283144	5
a m ɮ ə w	100344	309088	5
a m ɮ a	61050	128568	4
a mʲ ə r ɮ ə ɴ ɢ ʊ i ŋ	288486	4905536	11
a mʲ ə n a s	114306	570728	6
a mʲ ə ɮ ʊ ɮ ə ŋ	230399	1919945	8
a mʲ ə t r ə χ	181041	1181347	7
a mʲ ə t r ə ɮ t	237170	2091716	8
a mʲ ə t r a t	177341	1185259	7
a mʲ j a r	86130	311748	5
a m ʧ ʊ ɮ s ə ŋ	193459	1669237	8
a m ʧ ʊ ɮ ə n	176883	1152025	7
a m ʧ ʊ ɮ a t	172887	1155889	7
a m ʧ ɮ a	98043	330066	5
a m ʧ ə ɮ tʰ ʊ t a	252302	2916622	9
a m ʧ ə ɮ tʰ a i	220655	1980019	8
a m ʧ t ə g	123914	610000	6
a mʲ ə rʲ ə ɢ ə t	229437	2058907	8
a m ə ɮ ʧ	109927	354490	5
a ɮʲ pʰ a	62238	131934	4
a ɮ χ m ʊ t ə ŋ	168877	1588909	8
a ɮ χ m ʊ t ə g	176906	1737652	8
a ɮ χ ə mʲ ə t	157805	1181347	7
a ɮ χ ə j	99900	349074	5
a ɮ χ ə s a r	169719	1282417	7
a ɮ χ ə ɮ tʰ ə n t	257446	3032898	9
a ɮ χ ə ɮ s a r	217412	2141446	8
a ɮ χ a n t	117612	610536	6
a ɮ χ a ɢ a r	149160	1168658	7
a ɮ χ a ɢ a	117414	619578	6
a ɮ ʊ ɮ ə n	167610	780688	6
a ɮ ʊ ɮ ʧ e	173382	879744	6
a ɮ tʰ ɮ ə g	166389	793786	6
a ɮ tʰ ə n t	145817	703102	6
a ɮ s ɮ ə ɢ t ə ʧ	247900	3095614	9
a ɮ s t ə ɢ t s ə ŋ	241822	3616288	10
a ɮ m ə s tʰ a i	191383	1889527	8
a ɮ m a i r ʊ ɮ ʧ	254331	3129268	9
a ɮ ɮʲ ə ɮʲ i g	257685	1602911	7
a ɮʲ ə n	91020	160518	4
a ɮʲ ə n a s	149826	732040	6
a ɮʲ ə m ə g	149036	751420	6
a ɮʲ ə g	94054	168700	4
a ɮ t ʧʰ ə χ ə ʧ	216450	2096644	8
a ɮ t ʧʰ ə χ	146520	713956	6
a ɮ t ʧʰ a t	143220	717172	6
a ɮ t ʊ r ʧʰ	153846	784048	6
a ɮ t s a ŋ	121835	578170	6
a ɮ t r a	118141	398542	5
a ɮ t ə r ə ŋ	203500	1291310	7
a ɮ t ə r ʃ ʊ ɮ s ə ŋ	339586	5944870	11
a ɮ t ə r ʃ ʊ ɮ ʧ e	328782	5046776	10
a ɮ t ə r ʃ ʊ ɮ ə ŋ	316165	4483328	10
a ɮ t ə r ʃ ə w	237429	2116997	8
a ɮ t ə r s ə ŋ	225737	1969127	8
a ɮ t ə r ə n	210345	1384855	7
a ɮ t ə ɮ g u i g e r	352119	6728729	11
a ɮ t ə ɢ s ə t	199171	1932877	8
a ɮ t ə g t ʊ ɮ ə x g u i ŋ	437777	12780278	14
a ɮ t ə ɢ t s ə n a s	284348	5292534	11
a ɮ t ə ɢ t ɮ a	207607	2024937	8
a ɮ t ə g t ʧ e	216380	2143990	8
a ɮ t ə ɢ t ə n	200725	1886847	8
a ɮ ɢ ə ŋ	88504	289309	5
a ɮ ɢ ə p ə r	152440	1223714	7
a ɮ g ə s ə x g u i	287564	4456392	10
a ɮ ɢ ə n t a	151904	1137730	7
a ɮ p ə tʰ ʊ t	158610	1166908	7
a ɮ p ə tʰ a	125874	677790	6
a ɮ p ə n t a	141137	1088833	7
a ɮ p ə t ɮ ə ɢ ə ŋ	263181	3887688	10
a ɮ p ə t ə t	163947	1212465	7
a ɮ ə ɮ g u i	210641	1458967	7
a ɮ ə g ʧʰ ɮ ə ɮ g u i	366337	6732437	11
a ɮ ə g ɮ a g u i	266215	3258692	9
a ɮ ə ɢ t a χ a i	223618	2797168	9
a ɢ ʃ ə ŋ	81654	258391	5
a ɢ ə ɮ ə t	160432	745138	6
a i ʧʰ ə χ s ə ŋ	190745	1712083	8
a i tʰ ə r	117728	405884	5
a i r gʲ i ŋ	119493	557326	6
a i r ɢ a r	135531	724238	6
a i pʰ ə t	79511	304406	5
a i m ʃ ə ɢ tʰ a i ɢ a r	292759	6903288	12
a i m ɢ a	70125	266904	5
a i ɮ ʧʰ ɮ ə χ ə t	275835	3257704	9
a i ɮ ʧʰ ɮ ə ɮ ə g	311947	3525060	9
a i ɮ ʧʰ ɮ ə ɮ tʰ a i	339321	4921780	10
a i ɮ ʧʰ ə ɮ ə n	258556	2240842	8
a i ɮ ʧʰ ə ɮ ə ŋ	251711	2110177	8
a i ɮ ʊ t ə ŋ	181522	1165198	7
a i ɮ ʊ t a r	190047	1355773	7
a i ɮ t ʧ e	155892	806340	6
a i ɮ t w ə r ə g	263736	3095614	9
a i ɮ t ə ŋ	145817	655546	6
a i t s a s a	152427	1099693	7
a i t ə s tʰ	139209	684270	6
a i g a g u i	161733	1189879	7
a ʦ tʰ ə ŋ	97728	297774	5
a ʦ n a t	84645	302532	5
a ʧ n	29403	29403	3
a ʧ ə ɮ ʧʰ ə n tʰ a i	304119	4500340	10
a ʧ ə ɮ ʧʰ ə t tʰ a i	317963	4668916	10
a ʧ ə ɮ ʧʰ t ə ɴ χ a	273163	4017112	10
a ʧ ə ɮ ʊ ɮ ʧ	216117	1461799	7
a ʧ ə ɮ ʊ ɮ ə χ	257964	2240842	8
a ʧ ə ɮ tʰ ə n	205054	1334320	7
a ʧ ə ɮ tʰ ə n t a	263644	3100804	9
a ʧ ə ɮ tʰ ə ŋ g	222740	1904126	8
a ʧ ə ɮ tʰ ə n a	238021	2120677	8
a ʧ ə ɮ s ə ŋ	188478	1194142	7
a ʧ ə ɮ ɮ ʊ ɮ ə x g u i	423058	9151880	12
a ʧ ə ɮ ɮ ɢ a	203463	1333258	7
a ʧ ə ɮ ɮ ə j	227846	1478038	7
a ʧ ə ɮ ɮ ə t ɢ a r a	357674	6466358	11
a ʧ ə ɮ ɮ ə ɢ ʧʰ t ə g	351828	6257294	11
a ʧ ə ɮ ɮ a g u i	287527	3391876	9
a ʧ ə ɮ ɮ a ɢ a	241360	2119417	8
a ʧ ə ɮ ɮ a	181300	855820	6
a ʧ ə ɮ ʧ	130647	413226	5
a ʧ ə ɮ ə ɢ a ɢ a	254085	2941303	9
a ʧ ə ɮ ə ɢ a g	228345	2024125	8
a ʧ ə ʧ	80586	156816	4
a ʧ ə ɢ ɮ ə ɮ tʰ a r	315832	4784236	10
a ʧ ə g ɮ ə ʧ e	247900	2342014	8
a ʧ ə ɢ ɮ ə ɢ ʧʰ ə g	277722	4211076	10
a ʧ w ə ɮ	95654	361832	5
a t ə ŋ	63085	112453	4
a t ʊ ɮ ə χ	153750	713956	6
a t mʲ ə n ʊ t ə t	213221	2653172	9
a tʲ ə ɮ tʰ ɢ ə t ə g	296370	4373502	10
a tʲ ə ɮ ə w tʰ ə r	277093	3385729	9
a t ɢ ʊ s ə n	142458	1021506	7
a t ɢ ʊ s ə ŋ	137093	947266	7
a t ə r m a tʰ a i	241136	2916622	9
a t a r	71610	149754	4
a ɢ ʧʰ	28314	28314	3
a ɢ ʊ ɮ ɢ a s	148434	1034774	7
a ɢ ʊ ɮ ɢ a r a	195591	1866120	8
a ɢ ʊ ɮ ə m ʧ tʰ a i	266083	3988240	10
a ɢ ʊ ɮ ə ɢ ʧʰ	172577	1152198	7
a ɢ ʊ ɮ ə ɢ ə tʰ a i	281129	4176663	10
a ɢ ʊ ɢ a s	103818	536384	6
a ɢ ə a	63492	132099	4
a ɢ tʰ ə g	92576	306335	5
a ɢ s s ə ŋ	101471	496760	6
a ɢ rʲ ə ɢ ə tʰ ə r tʰ	311864	4603624	10
a ɢ n ə s a r	148929	1106802	7
a ɢ n ə ɢ t s ə ŋ	185179	2195778	9
a ɢ ə n tʰ ɮ ə ɢ tʰ	231842	2704602	9
a ɢ ə n tʰ a r	157272	1153194	7
a ɢ a r ʧ ʊ ɮ ə χ	263079	2972914	9
a ɢ a r ʧ ʊ ɮ ə ɢ ʧʰ	293456	4215268	10
a ɢ a r a	100353	336996	5
a ɢ a t a	88671	301950	5
a g a gʲ i ŋ	100881	489566	6
a wʲ a s tʰ ə ŋ	146250	975042	7
a w ə ŋ	52910	98648	4
a w ʧʰ r ə χ a r	208134	1976479	8
a w ʧʰ ə x g u i	206580	1935201	8
a w ʧʰ ə r ə w	191484	1213390	7
a w χ ʊ ɮ s ə ŋ	178015	1570144	8
a w χ a r	79299	299742	5
a w tʰ ʊ ɮ ʧ	134277	671908	6
a w tʰ ə n ə mʲ ə tʰ ə g	294115	5374970	11
a w tʰ ə m ə tʰʲ ə ɢ ʊ t ə g	355715	9263248	13
a w tʰ ə ʦ ə m ə ŋ	224111	2528526	9
a w tʰ ə p ə s ə n t a	268900	5058744	11
a w tʰ ə n	90208	294109	5
a w tʰ ə ɢ t ə ʧ	186519	1801602	8
a w tʰ a g u i	156354	1125758	7
a w s tʰ rʲ i	130354	667940	6
a w s tʰ r ə ɮʲ i ŋ	263110	2778804	9
a w s tʰ r ə ɮʲ i	233344	2089258	8
a w s ə n ə χ a	178654	1675449	8
a w s a	49764	109659	4
a w r ə ɮ ə g	208347	1330538	7
a w r ə ɮ a r	208347	1401754	7
a w r ə ɢ t ə n	193547	1775792	8
a w r ə ɢ t ə ʧ	200429	1907852	8
a w n a a	75735	278586	5
a w m ə ɢ ʦʰ a	125970	949186	7
a w ɮ ə t ə g	185481	1231874	7
a w ɮ ə ɢ ə ŋ	159692	1038116	7
a wʲ ə ɮ ɢ ə ɮ ə g	267066	3089950	9
a wʲ ə ɮ ɢ ə ɮ tʰ a i	294440	4371326	10
a wʲ ə ɮ ə ɢ ə ŋ	212935	1809576	8
a wʲ ə ɮ ə ɢ ə ŋ	212935	1809576	8
a wʲ ə ɮ ə ɢ	156177	699082	6
a wʲ j a n	80190	268380	5
a w ɢ a i ŋ	96888	472747	6
a w ə x ʊ ɮ ʧ e	231990	2165471	8
a w ə tʰ ə r	150146	756652	6
a w ə rʲ ʊ	121249	386668	5
a w ə r ɮ a	163170	768166	6
a w ə r g ə ɮ ʧ e	279239	3348374	9
a w ə ɴ ɢ ʊ tʰ	120406	919055	7
a w ə ɮ ʦʰ ə ŋ	177452	1114386	7
a w ə g ʧʰ i g	158215	1080266	7
a w ə ɢ tʰ ə ŋ	144374	970371	7
a w a ʧʰ ʧ e	135036	702306	6
a w a ʧʰ	56628	120879	4
a p ə rʲ ə ɢ ə ŋ	215303	1798824	8
aa ʃ i g	62403	121795	4
aa χ ə r	68931	144707	4
aa ɴ χ a	38610	90354	4
aa ɮʲ g u i tʰ e t	236394	2237116	8
aa ɮʲ g u i	117450	402620	5
aa ɮ ʦ ə n	113664	355875	5
aa ʦ ɢ a i	82394	302042	5
aa ʧ ʊ	34848	34848	3
aa tʲ i ŋ	58806	105270	4
aa w ʊ t ə ŋ	117139	540343	6
aa a	0	0	2
j a χ	26730	26730	3
j a r ə s ɮ ə wʲ	237873	2069395	8
j a r ə s ɮ ə w ə ɮʲ	311540	4857456	10
j a pʰ ə n ʧʰ ʊ t ə g	241073	3658576	10
j a pʰ ə n ʊ t	134418	990518	7
j a ɴ χ ə ŋ	85338	452689	6
j a n ə j ə w	159597	1077314	7
j a m ə tʰ ɔ	133419	708588	6
j a m a i gʲ i ŋ	151800	1388536	8
j a m ə ɢ ə tʰ a	184775	1757926	8
j a m a n	74250	257058	5
j a ɮ t ə m χ ə ŋ	217523	2475635	9
j a ɮ ɢ ə w ə r ɮ ə ŋ	331594	5687931	11
j a ɮ ə w ə ʧʰ i g	256615	2944135	9
j a ɢ ə w ɮʲ ə w	200824	1811692	8
j a ʦ ə w	101536	312448	5
j a t ʊ s ə ŋ	153131	1004050	7
j a w ʦʰ ʊ	78936	284979	5
j a w ʊ gʲ i ŋ	120879	832136	7
j a w ə n	83460	282843	5
j a w t ə ɮ	124599	670126	6
j aa ʧʰ ə χ s ə ŋ	185267	1631530	8
j aa r ʧʰ	74592	142902	4
j aa r m ə gʲ i ŋ	171145	1510614	8
j aa ɔ	39360	39360	3
j aa t gʲ i m	100760	501166	6
j a rʲ j a ɮ	158400	779904	6
j a m ə r	89500	335032	5
j a ɮ ə ɮ tʰ	176268	806164	6
j a w ə n	83460	282843	5
j uu	0	0	2
j ʊ s ə pʰ	88798	276022	5
j ʊ rʲ ə wʲ ə ʧʰ	201540	1364246	7
j ʊ rʲ ə ɢ ə ŋ	186851	1155808	7
j ʊ r a	76923	146223	4
j ʊ nʲ n ə nʲ	112491	582322	6
j ʊ n n ə ŋ	99738	496764	6
j ʊ n t ə ŋ	110554	532024	6
j ʊ ŋ g	42834	90684	4
j ʊ n a i tʰ ə t	196160	1829438	8
j ʊ m ə n t	111219	561898	6
j ʊ ɮʲ i ŋ	115005	312609	5
j ʊ g ə r s gʲ i ŋ	212421	2374427	9
j ʊ a nʲ i ŋ	116886	534336	6
ee ɮ ʧ i ŋ	109428	332464	5
ee ʧ ə t	83028	163318	4
i ʃ m ə r	88475	341518	5
i ʦʰ gʲ i ŋ x e	121572	1013350	7
i ʦʰ gʲ i g e	112398	628196	6
i x n e s e	138798	732528	6
i x n e s	94689	329814	5
i x n ə r u tʲ i ŋ	259414	2845498	9
i x n ə r tʰ ə g e	263132	3221608	9
i x n ə r tʰ	143141	725078	6
i x n ə rʲ i ŋ x e	235428	3017396	9
i x n ə rʲ i ŋ	183156	1158878	7
i x ɮ e g u i	207015	1422305	7
i x ɮ ə x	130647	413226	5
i x ɮ ə ŋ	115588	332464	5
i tʰʲ ə ɮ	82880	167129	4
i tʰ ə ŋ	65120	115214	4
i s ə r g u ʦʰ ə ɮ	272653	3321428	9
i s s e	60552	135198	4
i s s ə ŋ	82476	264372	5
i r ə ŋ	75295	129019	4
i r ʧʰ u t ə t	201317	1389055	7
i r ʧʰ ə m ʧ s ə ŋ	229460	2669088	9
i r x u gʲ i ŋ	164670	1070590	7
i r x ə m s ə g	200762	1908452	8
e r x tʰ	86691	174051	4
i r n ə nʲ i	134310	691712	6
i r ɮ ə g	135531	411514	5
i r ɮʲ i ʦ	143418	433192	5
i rʲ ə tʰ rʲ ə j	241203	1603478	7
i r t ə n ə s ə n tʰ	277833	4175440	10
i r t ə n ə pʲ ə ɮ ə g	324527	5990235	11
i r t ə n ə p ə j ə r	310356	6040922	11
i r w e x e	152919	812610	6
