word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
g o n o r h o e a	177828	2100810	9
S p ii r e a	116663	626002	6
t e a	23625	23625	3
h e r b a t e a	160538	1498384	8
b o d z a t e a	202522	1719016	8
h aa r S f a t e a	264191	2900544	9
k a m i ll a t e a	149583	1884472	9
C i p k e t e a	192388	1881716	8
D oo T t e a	170550	782500	6
m aa k t e a	108540	426256	6
f a	0	0	2
b a r k oo c a f a	252638	2870110	9
b o d z a f a	187797	1226818	7
s o l g a f a	166042	1274250	7
d o n g a f a	119737	910502	7
k o N h a f a	128041	987539	7
p u h a f a	119494	582172	6
u jj a f a	78325	256942	5
k o p j a f a	142557	1055443	7
k a f a	63550	124600	4
u b o r k a f a	183424	1646960	8
S oo S k a f a	221517	1563507	7
p i s k a f a	199709	1289379	7
k l a f a	89975	323986	5
m a n d u l a f a	159122	1763280	9
d a t o j a f a	166465	1587045	8
a l m a f a	76450	422632	6
v a d a l m a f a	158900	2122832	9
b i r S a l m a f a	228646	3430872	10
p aa l m a f a	102025	782511	7
l aa r m a f a	103675	805729	7
k ii n a f a	83606	495922	6
o r g o n a f a	148157	1431561	8
p aa r n a f a	107375	809305	7
b aa N a f a	76550	425416	6
k aa N a f a	79700	469732	6
p a r a f a	105650	527968	6
S a t r a f a	158325	1220751	7
k i S a f a	158306	758256	6
b a l S a f a	176925	1157627	7
t i s a f a	155580	736348	6
b o k r ee t a f a	217949	2584680	9
t r o m b i t a f a	204180	3262456	10
n oo t a f a	108190	488984	6
k a p t a f a	144425	1051627	7
s i l v a f a	180077	1356575	7
r oo Z a f a	152854	714440	6
aa f a	25625	25625	3
h a S aa p f a	172825	1219447	7
l o m p f a	91188	505804	6
a k aa c f a	165925	719266	6
b o c f a	149424	403266	5
g u b a C f a	187808	1234746	7
D y m O l C f a	230850	2176122	8
n a r a n C f a	173414	1448608	8
C a l aa t f a	161675	1248737	7
r uu t f a	105805	325966	5
f y g e f a	136985	714298	6
S O r D e f a	211701	1534461	7
j e g e N e f a	138753	1360765	8
g e s t e N e f a	218052	2578262	9
v a d g e s t e N e f a	311314	6991764	12
s e l ii d g e s t e N e f a	379873	12171087	14
d i NN e f a	88071	498906	6
C e r e s N e f a	213813	2924100	9
t O r p e f a	157131	1118419	7
C e r e f a	131922	733580	6
m e S e f a	138078	561612	6
S e f yy S e f a	265126	2494534	8
C e m e t e f a	148878	1647826	8
f OO t e f a	140200	725072	6
k O r t e f a	171261	1210081	7
v a t k O r t e f a	277906	4196160	10
b i r S k O r t e f a	357203	6168651	11
t r ee f a	95391	325966	5
b o h oo c t r ee f a	315435	4452960	10
v i ll aa m t r ee f a	210884	3386568	10
h oo j a g f a	151788	1099306	7
aa g f a	69700	116575	4
S y v e g f a	197756	1449682	7
n e m z e CC ee g f a	272018	3664140	10
d o r o n g f a	165218	1603776	8
e l e T f a	160092	696468	6
m e T f a	119025	286838	5
t O l T f a	188850	839628	6
k a l i f a	123412	621700	6
h i e r o g l i f a	247225	3795876	10
g u m i f a	84635	479602	6
t a r i f a	121762	603152	6
v aa m t a r i f a	173537	2247792	9
t yy z i f a	175683	800298	6
o l a j f a	113050	566056	6
m aa j f a	78275	212974	5
f e j f a	100409	347982	5
a l a k f a	127000	580636	6
a b l a k f a	157525	1023657	7
v a k f a	111925	360238	5
b a r a c k f a	240941	1986393	8
k ee k f a	115847	362710	5
t ii k f a	116661	357286	5
b y k f a	120509	351862	5
r O n k f a	115352	597904	6
aa s o k f a	166424	758256	6
s e m O l d O k f a	252965	4044404	10
k a u C u k f a	221606	2050884	8
a l f a	67650	113900	4
C a l f a	108075	392122	5
s aa l f a	106425	380766	5
b ee l f a	97977	302462	5
f ee l f a	106887	361222	5
a j t oo f ee l f a	239195	2690160	9
k a p u f ee l f a	220693	2686592	9
s i l f a	118041	412190	5
v aa l f a	99825	335342	5
O l f a	75768	133118	4
s e g ee j f a	162482	1241698	7
g a j f a	89900	295414	5
b a l Z a m f a	164400	1572910	8
D aa m f a	60325	274630	5
h aa m f a	56525	239398	5
S aa m f a	61275	283438	5
s e r s aa m f a	183804	1932360	8
t aa m f a	55575	230590	5
n i m f a	53637	185190	5
l i l i o m f a	145132	1448902	8
t i l a l o m f a	168819	2207664	9
c i t r o m f a	175959	1844299	8
S o m f a	67963	308534	5
b a n aa n f a	83475	669709	7
t u l i p aa n f a	168491	2162760	9
D e r T aa n f a	183990	1902782	8
ee b e n f a	84948	458120	6
s ee D e n f a	160197	1234453	7
s e l e m e n f a	152259	2125020	9
i S t e n f a	156737	1121309	7
o S t o r m ee n f a	219562	3356264	10
r ee n f a	63483	243702	5
k i n i n f a	99477	828479	7
s ii n f a	73269	316842	5
h a s o n f a	152667	1118049	7
a r a N f a	81000	440188	6
S aa r k aa N f a	162300	1736006	8
b aa l v aa N f a	153450	1479208	8
k e m ee N f a	88377	753193	7
l e p ee N f a	112569	861017	7
k a r aa C o N f a	203435	2594260	9
k o f a	73718	138468	4
p o f a	66584	120834	4
f a p o f a	120834	638328	6
l ee t r a p o f a	205879	2479200	9
p l ee h p o f a	191404	1774262	8
f ee k p o f a	171775	1236111	7
j oo p o f a	120524	587148	6
f a r p o f a	155651	1140753	7
S a t u p o f a	184902	1879764	8
m a n g oo f a	118682	721082	7
d i oo f a	92800	308552	5
k a n d a ll oo f a	176062	2231260	9
o ll oo f a	96715	302858	5
a k o l oo f a	158949	1054815	7
S t o pp o l oo f a	259753	3349096	9
C a p oo f a	127034	710600	6
S o d r oo f a	180380	1346410	7
m o D o r oo f a	202420	1663378	8
a p r oo f a	124204	566056	6
S t r oo f a	156742	835340	6
k a t a s t r oo f a	293242	4326520	10
v i l aa g k a t a s t r oo f a	445440	15926706	15
r e p y l OO k a t a s t r oo f a	476762	18882662	16
aa r v ii s k a t a s t r oo f a	504944	17084028	15
b o r S oo f a	205233	1294915	7
s oo f a	85608	167858	4
l aa t oo f a	125590	603152	6
b i t oo f a	132240	625300	6
h a j ii t oo f a	180515	1707555	8
S i m ii t oo f a	159705	1718265	8
a j t oo f a	129930	584124	6
N uu j t oo f a	149677	912173	7
a k a s t oo f a	226770	1964736	8
m i n t aa z oo f a	209280	2200200	9
f OO f a	83886	157686	4
t y z e l OO f a	230737	2094953	8
t O m OO f a	94798	540308	6
f e N OO f a	99290	574236	6
y l t e t OO f a	205620	1861434	8
y t OO f a	109895	339706	5
t a l p f a	128168	623188	6
j u h a r f a	154119	1054171	7
k a r f a	98175	323986	5
s i v a r f a	181257	1356575	7
h aa r f a	98175	323986	5
e o l h aa r f a	189948	1687090	8
N aa r f a	84975	233138	5
C aa s aa r f a	193375	1441685	7
a j t oo s aa r f a	246795	2786880	9
h a t aa r f a	150775	1080821	7
C e r f a	114015	408230	5
s e d e r f a	168582	1274970	7
p a l i s a n d e r f a	291007	6409605	12
ee g e r f a	125436	594410	6
e p e r f a	120576	566576	6
n a r a n C e p e r f a	270372	5731074	12
s e r f a	112233	396478	5
b a b ee r f a	142927	971929	7
k e N ee r f a	125355	935963	7
m a j o m k e N ee r f a	219004	4672442	12
C aa n t ee r f a	165486	1776280	8
N ii r f a	91113	248984	5
k aa m f o r f a	171940	1665810	8
k o r f a	108471	351450	5
S o r f a	118041	412190	5
S aa t o r f a	173057	1290715	7
o S t o r f a	201967	1363575	7
b uu t o r f a	163257	1087865	7
j aa v o r f a	168885	1112719	7
t u r f a	101541	325966	5
aa g a S f a	157550	678818	6
S a S f a	151575	478094	5
v a S f a	142175	422478	5
j uu d aa S f a	187708	1207034	7
h a D aa S f a	218975	1449509	7
aa ll aa S f a	155750	668416	6
n aa S f a	121025	297342	5
r o v aa S f a	207773	1356575	7
s aa r m a z aa S f a	271125	4288600	10
k OO r i S f a	216555	1435035	7
v aa n k o S f a	216922	1953312	8
h aa r S f a	181066	806488	6
m aa j u S f a	175193	970139	7
c ee d r u S f a	246733	2391882	8
c i p r u S f a	242521	2367581	8
t aa m a s f a	147175	995253	7
d ii s f a	146875	411625	5
e c e t f a	154972	746458	6
ee l e t f a	129862	603688	6
ee p y l e t f a	191086	1691602	8
e z y S t f a	259839	1590390	7
k e r e s t f a	246636	2159792	8
D u f a	77490	153990	4
k a p u f a	111592	582172	6
s a r u f a	125256	691428	6
t u f a	66420	125920	4
m ee s t u f a	179361	1056197	7
Z u f a	79704	159604	4
k o s o r uu f a	224982	2065156	8
m yy f a	55924	90124	4
s aa r a s f a	194525	1410123	7
l e m e s f a	155095	1027935	7
f yy s f a	167649	488942	5
t O r S f a	195652	861272	6
a g a	21250	21250	3
m a l a g a	85600	377818	6
m a g a	37400	65425	4
m a g a m a g a	102825	938576	8
e D m a g a	81860	472882	6
O n m a g a	59744	336370	6
O nn O n m a g a	93596	953531	8
j oo m a g a	68256	393282	6
i z g aa g a	134606	646287	6
d r aa g a	77350	271273	5
m ee r e g d r aa g a	217990	2928083	10
n a T S aa g a	190575	1064938	7
OO n a T S aa g a	206850	1709397	8
OO m ee l t oo S aa g a	240492	3342372	10
b o d e g a	111350	535912	6
oo m e g a	55269	187600	5
k o ll ee g a	114492	579802	6
S t r a t ee g a	190740	1909281	8
i g a	24650	24650	3
C i g a b i g a	177005	1796660	8
r a b i g a	103266	508978	6
C i g a	72964	150139	4
f a C i g a	158714	744182	6
N a k C i g a	190291	1045122	7
b uu g oo C i g a	217567	1842040	8
m o z g oo C i g a	278545	2845426	9
h a ll oo C i g a	215516	1903537	8
aa ll oo C i g a	184991	1115474	7
s aa ll ii t oo C i g a	286543	4387208	10
a v a r C i g a	216832	1853139	8
t aa N ee r C i g a	214777	2418260	9
b ii b o r C i g a	248497	2740145	9
g i g a	58174	111724	4
l i g a	57188	109163	4
m a m a l i g a	117688	981089	8
t a l i g a	109988	542938	6
e k e t a l i g a	195551	2301098	9
k aa b e l t a l i g a	247269	4592654	11
aa D uu t a l i g a	206513	2438228	9
o s t r i g a	192673	1250266	7
g u r i g a	113321	553606	6
c ee r n a g u r i g a	232925	4632244	11
t a j g a	79825	265840	5
a l g a	56100	97975	4
b a l g a	81675	255982	5
b e l g a	85965	267280	5
h a l g a	86625	286564	5
uu r d o l g a	155958	1007818	7
s o l g a	105567	366018	5
i S k o l a s o l g a	338613	6091474	11
r a p s o l g a	209820	1824785	8
b ee rr a p s o l g a	259716	3706060	10
t i s t i s o l g a	335914	4775316	10
t e m p l o m s o l g a	258506	5896067	12
t O r v ee N s o l g a	293403	5428470	11
k O ss o l g a	201729	1317050	7
b a n g a	51975	196834	5
c a n g a	60900	266347	5
h a n g a	55125	221368	5
t a n g a	54075	213190	5
e s t r e n g a	185724	1647165	8
i n g a	38556	78431	4
f o n a l i n g a	140097	1944696	9
p i l i n g a	116073	831946	7
b r i n g a	88320	472114	6
d o n g a	59262	228337	5
h o r d oo d o n g a	221865	3378585	10
d o g a	58174	111724	4
e k l o g a	125564	579802	6
r o z o g a	152714	680452	6
Z i n a g oo g a	144522	1548636	8
j oo g a	55216	104041	4
t oo g a	59160	114285	4
v a r g a	88275	296758	5
C e r z OO v a r g a	305817	4716998	10
m aa r g a	71775	194818	5
S p aa r g a	118100	666010	6
t ee l i S p aa r g a	262356	3848724	10
p a p ii r S p aa r g a	283978	4948924	11
c u k o r S p aa r g a	323492	6136408	11
S aa r g a	94875	337534	5
s a l m a S aa r g a	216700	3579176	10
n a r a n C S aa r g a	281813	4659542	11
k a n aa r i S aa r g a	247729	4544654	11
ee l ee n k S aa r g a	238616	3478024	10
c i t r o m S aa r g a	276990	5527848	11
k ee n S aa r g a	167178	1643425	8
a r a N S aa r g a	182175	2166870	9
h a l v aa N S aa r g a	259575	4960514	11
v i l aa g o S S aa r g a	374451	8040500	12
v i a s S aa r g a	267675	3163434	9
e s t e r g a	178359	1182834	7
C uu C e s t e r g a	341088	5162252	10
S ii k e s t e r g a	301976	4640706	10
m aa S o l oo e s t e r g a	370131	8835244	13
r e v o l v e r e s t e r g a	453723	15563810	15
C o r g a	107481	376948	5
N u r g a	77055	214470	5
b u g a	51408	98683	4
f u g a	60588	123113	4
c e n t r i f u g a	236739	3858890	10
g u g a	54162	106012	4
Z u g a	66096	137771	4
f uu g a	60588	123113	4
m ee z g a	104926	256909	5
f a m ee z g a	137226	999546	7
v i Z g a	139449	406200	5
t o r n a v i Z g a	259116	3756864	10
r o S t a v i Z g a	335658	4764156	10
S e g ee d v i Z g a	312849	4765587	10
s a k v i Z g a	260846	2421519	8
o s t aa j v i Z g a	320690	4679308	10
aa ll a m v i Z g a	215763	2360422	9
m a g aa n v i Z g a	238925	3095870	10
v e r S e N v i Z g a	330465	6064514	11
z aa r oo v i Z g a	271446	3268959	9
j a v ii t oo v i Z g a	335998	5764676	11
u t oo v i Z g a	239238	1999429	8
a u t oo v i Z g a	262863	2762904	9
o s t aa j o z oo v i Z g a	442744	11326099	13
s yy r OO v i Z g a	294201	3577974	9
k ee p e S ii t OO v i Z g a	421704	10748611	13
a l a p v i Z g a	250935	2704570	9
m e S t e r v i Z g a	355647	5765814	11
f e D v e r v i Z g a	390855	7038134	11
m o t o r v i Z g a	296310	3827844	10
p oo t v i Z g a	250084	2095881	8
t e s t v i Z g a	332019	3643484	9
N e l v i Z g a	230232	1768107	8
D a D a	78750	157500	4
a l a D a	85875	273250	5
r a D a	65250	123000	4
l e v ee l r a D a	219807	2683344	9
s OO l OO r a D a	204378	2105878	8
t r aa D a	94125	333350	5
z O l tt r aa D a	238599	2373385	8
t OO z e g t r aa D a	296165	4487200	10
l oo t r aa D a	161115	1139721	7
i S t aa ll oo t r aa D a	302745	5748759	11
m yy t r aa D a	150545	953857	7
h a n D a	66675	268690	5
f aa r a oo h a n D a	198700	3367960	10
v O r O S h a n D a	283750	4381992	10
k a l a n D a	115725	926311	7
S p o n D a	112162	681972	6
a s o n D a	113728	616728	6
p i p o D a	127020	620740	6
h e b e h u r D a	221697	2743060	9
h a	0	0	2
a h a	23125	23125	3
h a h a	57350	114700	4
h a h a h a	114700	582428	6
N i h a h a	106708	474916	6
b r u h a h a	142913	1001599	7
h a j a h a	99850	529664	6
v a l a h a	106450	563944	6
h a l aa h a	104800	547252	6
k a l aa h a	104800	547252	6
o l i g a r h a	174041	1596353	8
p a t r i a r h a	198395	2326600	9
e k s a r h a	190253	1225999	7
g u tt a p e r h a	213862	2551952	9
l ee h a	57942	110742	4
n ee h a	45954	79554	4
a l i g h a	124395	559918	6
h o T h a	138195	401626	5
m i n t h o T h a	235831	2387664	9
c i h a	78329	157529	4
p aa r n a c i h a	198554	2314410	9
p i h a	60088	111238	4
l a j h a	82925	270526	5
s a j h a	93775	342934	5
v a j h a	87575	301558	5
e j h a	59644	105544	4
m aa l h a	76725	206374	5
p aa l h a	86625	270526	5
b o l h a	95601	294190	5
k aa p o s t a b o l h a	327434	7137496	12
k u T a b o l h a	228281	2742120	9
f O l d i b o l h a	261501	4020624	10
v ii z i b o l h a	250610	2979313	9
e m b e r b o l h a	212316	2960880	10
k aa j h a	86025	291214	5
n a f t a k aa j h a	234800	3254040	10
d o p k aa j h a	178529	1673897	8
C e m p e k aa j h a	198912	3428336	10
j a n C i k aa j h a	237268	3501064	10
o l a j k aa j h a	192875	2324960	9
p e t r oo l e u m k aa j h a	311884	9488928	14
v i ll a N k aa j h a	203448	3263528	10
f y r d OO k aa j h a	265205	4088872	10
t O l t OO k aa j h a	262260	3910272	10
C e r ee p k aa j h a	241006	3944600	10
v a S k aa j h a	218800	2013122	8
k o k s k aa j h a	283975	3222000	9
g aa s k aa j h a	212925	1903757	8
a r a g aa s k aa j h a	282850	4974210	11
l e m e s k aa j h a	231344	3435632	10
h a n e m h a	80929	690367	7
l o m h a	56145	225478	5
m i n d e n h a	111237	1033885	8
l a N h a	56175	217066	5
k o N h a	64491	255466	5
t e a k o N h a	139916	1414532	8
h i d e g k o N h a	229255	3539258	10
v e T k o N h a	205116	1876636	8
l a c i k o N h a	221512	2580524	9
t e j k o N h a	158018	1528298	8
r e f o r m k o N h a	234131	4431225	11
i n D e n k o N h a	186438	2919136	10
b o s o r k aa N k o N h a	318567	8284306	13
l aa t v aa N k o N h a	224049	4274413	11
m o z g oo k o N h a	248148	3365842	10
l a k oo k o N h a	192659	2313796	9
m o S oo k o N h a	211463	2279976	9
n ee p k o N h a	146300	1272700	8
d u N h a	59682	231466	5
l aa b d u N h a	140065	1365265	8
m o h a	47212	78562	4
t OO z e g m o h a	214028	2558675	9
m aa j m o h a	93743	629477	7
l o m b o S m o h a	193604	3102968	10
n o h a	49358	84008	4
S o h a	77256	154806	4
m o S t o h a	185687	1062969	7
h oo h a	66526	127576	4
m a r h a	76725	206374	5
l a p aa j m a r h a	175150	2718680	10
v aa g oo m a r h a	167034	2132432	9
a p r oo m a r h a	163925	1931240	9
s a r v a S m a r h a	270325	5417837	11
b aa r h a	86625	270526	5
a k aa r h a	114700	547252	6
i r h a	65934	116684	4
m i r h a	84117	225478	5
t u r h a	94677	304502	5
h aa t h a	97125	313990	5
n aa t h a	83125	225670	5
s ee n a n aa t h a	148099	2036048	9
S p a N o l n aa t h a	208569	4333647	11
m i n t h a	92456	408724	6
p a c u h a	142527	640678	6
C u h a	73926	152326	4
s OO r C u h a	215793	1529245	7
b a r aa t C u h a	238181	2669840	9
p u h a	55944	105544	4
b aa r S o N p u h a	230352	3379912	10
r u h a	57942	110742	4
b a b a r u h a	149192	1389266	8
k o N h a r u h a	175233	2261988	9
m u n k a r u h a	161919	1789408	9
g aa l a r u h a	156117	1478263	8
i S k o l a r u h a	267638	3953400	10
k i S m a m a r u h a	215445	4083837	11
f o r m a r u h a	168987	2204384	9
k a t o n a r u h a	191832	3014920	10
t o r n a r u h a	168459	2120560	9
v a tt a r u h a	184492	1757638	8
r a b r u h a	136713	949027	7
f e D e n c r u h a	269325	4251344	10
S t r a n d r u h a	230133	3758792	10
m i S e r u h a	186574	1543204	8
i n g r u h a	132504	878170	7
t r ee n i n g r u h a	211632	4098070	11
f ee r f i r u h a	235317	2865008	9
h aa z i r u h a	203703	1864155	8
S ii r u h a	126318	686494	6
Z aa k r u h a	164909	1225999	7
D e r m e k r u h a	216810	3512776	10
aa l r u h a	114570	532480	6
l e p e l r u h a	194589	2330884	9
k o k t ee l r u h a	260154	3907256	10
v aa l r u h a	146745	1056523	7
m o d e l r u h a	192398	2094898	9
S e j e m r u h a	169641	2290312	9
e D e n r u h a	153684	1513242	8
d ii s e D e n r u h a	291065	5263684	11
v aa s o n r u h a	205273	2551936	9
k a r t o n r u h a	210960	3271112	10
k O t ee N r u h a	184649	2317156	9
m a c k oo r u h a	237894	2464992	9
h aa l oo r u h a	169812	1612462	8
D a k o r l oo r u h a	282383	5401019	11
a l S oo r u h a	212514	1799032	8
j aa cc oo r u h a	204174	1793400	8
v ee d OO r u h a	184605	1754401	8
s a b a d i d OO r u h a	291235	6808148	12
f y r d OO r u h a	231852	2847702	9
s e r e l OO r u h a	242280	3884704	10
v i S e l OO r u h a	278778	4182304	10
y nn e p l OO r u h a	213810	3089248	10
t O r l OO r u h a	222645	2654908	9
uu tt O r OO r u h a	231015	2696476	9
f e l S OO r u h a	260133	3094444	9
f e S t OO r u h a	268807	3156876	9
b uu v aa rr u h a	171360	1570180	8
yy rr u h a	85563	282358	5
m u n k aa S r u h a	233246	3097512	10
b a k f i S r u h a	311274	4328760	10
m o t o r o S r u h a	299745	4929729	11
v a d aa s r u h a	232944	2815638	9
D aa s r u h a	191469	1349959	7
n aa s r u h a	163269	978079	7
b aa N aa s r u h a	192669	2240568	9
k ee s r u h a	188649	1261045	7
C e r k ee s r u h a	298242	4713592	10
t e n g e r ee s r u h a	296325	6526375	12
d ii s r u h a	187991	1230562	7
s O v e t r u h a	246633	3097168	9
S a j t r u h a	188482	1885844	8
S p o r t r u h a	232657	2980572	9
p a r a s t r u h a	269512	3804616	10
D a p j uu r u h a	194467	2520268	9
m a t r oo z r u h a	265967	3476584	10
h yy h a	71114	134014	4
T yy h a	80290	156790	4
a m f ii b i a	124522	772864	7
a k r ii b i a	141004	909900	7
f oo b i a	85405	291470	5
h i d r o f oo b i a	260681	3797932	10
k l a u s t r o f oo b i a	375843	9627110	13
s u p r e m aa c i a	216735	3512156	10
d i p l o m aa c i a	214258	3243324	10
a t o m d i p l o m aa c i a	296386	9023036	14
g r aa c i a	137250	653308	6
b a n k o k r aa c i a	273068	4792880	11
d e m o k r aa c i a	227840	3368968	10
t O m e g d e m o k r aa c i a	344224	12303352	15
aa l d e m o k r aa c i a	286184	6048602	12
s o c i aa l d e m o k r aa c i a	450701	18636706	16
k e r e s t ee N d e m o k r aa c i a	473972	24315418	18
p s e u d o d e m o k r aa c i a	412996	17002294	16
p aa r dd e m o k r aa c i a	331820	8456532	13
t e h n o k r aa c i a	276144	5054616	11
b y r o k r aa c i a	271923	3918784	10
g e r o n t o k r aa c i a	331549	8553303	13
a r i s t o k r aa c i a	377003	7735873	12
m u n k aa S a r i s t o k r aa c i a	539805	25719936	18
p ee n z a r i s t o k r aa c i a	482762	18991510	16
a u t o k r aa c i a	263719	3621456	10
p l u t o k r aa c i a	298900	5345352	11
p i s t aa c i a	242683	2071185	8
p r oo f ee c i a	226527	1948847	8
m a l ii c i a	156903	869182	7
m i l ii c i a	163107	923422	7
n o v ii c i a	181611	1033494	7
r e d u n d a n c i a	218568	4139560	11
k o n k o r d a n c i a	270678	6245370	12
e k s t r a v a g a n c i a	409010	11912212	14
e l e g a n c i a	184383	2192389	9
a m b u l a n c i a	187081	2654952	10
d r o g a m b u l a n c i a	292957	9229527	14
m i S k u l a n c i a	285080	4745832	11
k o n s o n a n c i a	223884	4409136	11
a ss o n a n c i a	178180	2181510	9
d i ss o n a n c i a	229974	3405342	10
r e z o n a n c i a	220500	3275206	10
