word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
s p rj I n tj i r	893052	9921734	8
s p rj I n tj i r s kj i j	1413519	34484110	12
s p rj i n ts ee v A nj i j i	1324135	36120097	13
s p rj i n ts ee v A tj sj i	1393867	32451655	12
s p rj i n ts O f k ee	953181	14668072	10
s p r ee v A dj i tj	1140630	14709240	9
s p r ee v O rj i tj	1200373	15339766	9
s p r ee v ee ts I r ee v ee tj	1795073	49835152	13
s p r ee j i k tj I r ee v ee tj	1772587	57299563	14
s p r ee j i ts I r ee v ee tj	1768573	49114156	13
s p r ee k A zj i tj	958763	12904175	9
s p r O s	544812	1859202	5
s p r ee sj I tj	892468	6328666	7
s p r ee sj I tj sj i	1200601	14398489	9
s p r ee fj i lj I r ee v ee tj	1848049	52171900	13
s p r U t	484803	1635759	5
s p r I gj i v ee tj	868230	11595878	9
s p r I g n u tj	695268	7221454	8
s p r I s k	601038	2829879	6
s p r I s kj i	676740	4377626	7
s p r I s n u tj	837477	8525646	8
s p rj i g A j i m i j	954167	19505630	11
s p rj i g A tj sj i	939395	11755328	9
s p rj i zh E nj i j i	1120291	17198590	10
s p rj i mj I tj	620880	4777542	7
s p rj i m lj E nj i j i	1173447	23361865	11
s p rj A s tj	682044	3942558	6
s p rj A s tj	682044	3942558	6
s p rj A t ee tj	796260	6100115	7
s p rj A t ee tj sj i	1150824	14003086	9
s p rj A chj	498784	1583740	5
s p rj A chj sj i	746148	5414101	7
s p u g n U tj	373920	3353298	7
s p U t	162162	447282	4
s p U nj i n k	336861	2639850	7
s p U r t	356103	1635759	5
s p U s k	237402	953073	5
s p u s k A tj sj i	687447	9328822	9
s p u s k n O j	504600	5928706	8
s p u s k ee v O j	663624	9614270	9
s p u s tj I tj	618282	4906656	7
s p u s tj I tj sj i	926415	11784992	9
s p u s tj i	479556	2531610	6
s p U t ee tj	432882	2608650	6
s p U t ee tj sj i	787446	7434422	8
s p U t nj i k	418818	3036720	7
s p U t nj i ts ee	574662	6337080	8
s p U t nj i chj i s t v ee	1180486	27258658	12
s p U t i v ee tj sj i	977506	15130189	10
s pj A lj i tj	520036	2994925	6
s pj A tj i tj	397161	2435550	6
s pj A chj k ee	287040	1728307	6
s r ee b A t i v ee tj	1150189	19551364	10
s r ee b A t i v ee tj sj i	1504753	34973430	12
s r ee b O t ee n n ee s tj	1471011	36779414	12
s r ee b O t ee n n i j	1220640	24748424	11
s r ee b O t ee tj	996405	10482998	8
s r ee b O t ee tj sj i	1350969	21224809	10
s r ee v nj E nj i j i	1064345	16860218	10
s r A v nj i v ee tj sj i	1252352	25424760	11
s r ee v nj I m ee s tj	1148810	19662746	10
s r ee v nj I m i j	909275	11989838	9
s r ee v nj i tj i lj n ee	1437617	28380093	11
s r ee v nj I tj i lj n i j	1494869	37200633	12
s r ee v nj I tj	807890	6282485	7
s r ee v nj I tj sj i	1116023	14293790	9
s r ee v nj A tj	796466	6173579	7
s r ee v nj A tj sj i	1096157	14104422	9
s r ee zh A tj sj i	1137873	11172878	8
s r ee zh E nj i j i	1102921	13597462	9
s r ee zj I tj	972817	5045536	6
s r ee zj I tj sj i	1280950	12346222	8
s r A m	296310	597468	4
s r ee mj I tj	564045	3269580	6
s r ee mj I tj sj i	872178	8845998	8
s r ee m nj I k	618549	4130188	7
s r ee m nj I ts ee	770181	8190836	8
s r ee m n O j	666510	5420870	7
s r ee m ee s l O vj i j i	1561398	36228044	12
s r ee m ee s l O vj i tj	1475151	29689848	11
s r ee m ee t A	701616	5195360	7
s r ee s t A nj i j i	1192131	18504442	10
s r ee s t A tj sj i	1263903	16074298	9
s r ee s tj I sj	1012002	7784452	7
s r ee s tj I tj	1002930	7569960	7
s r ee shshj E nj i j i	988831	12454357	9
s r A shshj i v ee nj i j i	1066851	22282065	11
s rj E b rj i nj i k	1080408	12924202	9
s rj i b rj I s t i j	1404684	24877030	10
s rj i b r ee g ee l O v i j	1762499	52582508	13
s rj i b r ee lj I s t n i j	2024719	58756973	13
s rj i b r ee lj I s t i j	1928104	47915708	12
s rj i b r ee lj U bj i ts	1639333	33427997	11
s rj i b r ee lj u bj I v i j	1853360	53490312	13
s rj i b r ee lj U bj i j i	1731907	41057920	12
s rj i b r ee n O s n i j	1494312	37701978	12
s rj i b r ee r O gj i j	1566226	31795122	11
s rj i b r ee t k A n i j	1391547	33599776	12
s rj i d A	589558	2100100	5
s rj i d A	589558	2100100	5
s rj i d A	589558	2100100	5
s rj i dj i zj i m n ee m O r s kj i j	2098618	108046150	17
s rj i dj I n ee	818716	6317746	7
s rj i dj I n n i j	995296	13929574	9
s rj i d nj i	779960	3982033	6
s rj E d nj i a zj i A t s kj i j	1707323	70818348	15
s rj i d nj i vj i k O v i j	1343430	39394126	13
s rj i d nj i vj E s	1110161	15694282	9
s rj i d nj i vj I k	1020728	12318010	9
s rj E d nj i v O l n ee v i j	1832803	63004082	14
s rj E d nj i g ee d ee v O j	1768923	51092138	13
s rj E d nj i j i v r ee pj E j s kj i j	2291727	131313734	18
s rj E d nj i k ee lj I bj i r n i j	2013061	92345983	16
s rj E d nj i mj E sj i chj n i j	1545244	52493102	14
s rj E d nj i nj O b n i j	1368126	33887305	12
s rj E d nj i nj O b n i j	1368126	33887305	12
s rj E d nj i nj kj i j	1081773	18125914	10
s rj E d nj i r U s s kj i j	1670424	51175202	13
s rj E d nj i sj i bj I r s kj i j	1927399	77415728	15
s rj E d nj i s pj E l i j	1566477	40220140	12
s rj E d nj i s U t ee chj n i j	1683789	57920432	14
s rj E d nj i chj i s ee v O j	1627242	47536278	13
s rj E d nj i j i z I chj n i j	1791687	62457068	14
s rj E d nj i j i z I chj n i j	1791687	62457068	14
s rj E d nj i j i	1012287	10211446	8
s rj E d nj i j	926040	7406402	7
s rj E d nj i k	869208	5708194	7
s rj i d ee s tj E nj i j i	1629870	37988462	12
s rj i d ee t O chj i j i	1369832	27023952	11
s rj E t s t v ee	1204152	11983300	8
s rj E t s t v ee	1204152	11983300	8
s rj E s	453024	1006236	4
s rj i z A lj shshj i k	1349037	16389554	9
s rj E z ee tj	975078	5373980	6
s rj E z ee tj sj i	1329642	12962818	8
s rj i z A tj sj i	1120283	11679398	8
s rj E s k ee	628980	3298655	6
s rj i z n O j	926047	7543972	7
s rj E z ee k	838214	4006780	6
s rj E s chj i k	773500	5225017	7
s rj E z i v ee tj sj i	1476453	23948743	10
s rj i pj i tj I r ee v ee tj	1406752	35978136	12
s rj E tj i nj i j i	909372	12114706	9
s rj E tj i n s kj i j	988455	17737663	10
s rj i k ee sh E tj i tj	929335	16976279	10
s rj i s ee v A tj	927718	10067227	8
s rj i s O f k ee	784881	7938442	8
s rj i s O v i v ee nj i j i	1363131	39374570	13
s rj i f m ee v A tj	860116	12392230	9
s r ee bj E tj	724353	4003110	6
s r ee v nj A tj	796466	6173579	7
s r ee v nj A tj sj i	1096157	14104422	9
s r ee d nj i	915905	4232558	6
s r O d nj i k	823802	5471486	7
s r ee d nj I tj	1020785	7586936	7
s r ee d nj I tj sj i	1328918	16628318	9
s r O d nj i ts ee	979646	10377998	8
s r O d n i j	854966	6947894	7
s r ee t s t v O	1264686	11570306	8
s r ee I tj	504498	1937613	5
s r ee I tj sj i	812631	6220830	7
s r O k	305938	553504	4
s r ee nj I tj	634794	3576957	6
s r O s t	566808	2352324	5
s r O s t n ee lj i pj E s t n i j	2032142	91302324	16
s r O s t n ee lj I s t n i j	1941567	66716816	14
s r O s t ee k	840348	5824001	7
s r O chj n ee s tj	906088	10389458	8
s r O chj n i j	652567	5550228	7
s r U p	287595	586179	4
s r u b A nj i j i	776688	10798420	9
s r u b A tj	547239	3372010	6
s r u bj I tj	558411	3444738	6
s r U p k ee	384315	2272630	6
s r U b ee v i j	803248	9140546	8
s r U p shshj i k	524092	4082938	7
s r I f	349596	750150	4
s r i v A tj sj i	864753	9143798	8
s r i v u	447182	1567427	5
s r I f shshj i k	646666	4685470	7
s r i g n U tj	563744	4911674	7
s r I tj i j i	702468	5544278	7
s r I tj	385452	880254	4
s rj i dj I tj	797656	4565233	6
s rj i dj I tj sj i	1105789	11457490	8
s rj i zh A tj sj i	1020443	10710308	8
s s A dj i n ee	665554	5324434	7
s s ee dj I tj	805002	4252809	6
s sj i d A tj sj i	951262	9837744	8
s sj E k	253461	470337	4
s sj i lj E nj i j i	940885	12411154	9
s sj i lj I tj	698566	3976939	6
s sj i lj I tj	698566	3976939	6
s sj i lj I tj sj i	1006699	10281694	8
s sj i lj I tj sj i	1006699	10281694	8
s sj i lj A tj sj i	980657	10128854	8
s sj E s tj sj i	941841	6612694	7
s sj E chj	308334	672126	4
s s O r ee	521930	2047058	5
s s O rj i tj	715088	4024862	6
s s O rj i tj sj i	1027442	10368496	8
s s ee s A tj	656304	3596760	6
s s O x n u tj sj i	817764	10935418	9
s s U d ee	453255	1919973	5
s s u dj I tj	648690	3780885	6
s s U d n i j	690867	5914842	7
s s U d ee d A tj i lj	1371840	24952134	10
s s U d ee p ee l u chj A tj i lj	1588925	59626876	14
s s U d ee p rj i nj i m A tj i lj	1601928	68341616	15
s s U n u tj	392958	2580264	6
s s u t U lj i tj	847176	9396632	8
s s u t U lj i tj sj i	1159530	19503016	10
s s U chj i v ee lj shshj i k	1278119	22735028	11
s s U chj i v ee lj shshj i ts ee	1447912	34252536	12
s s U chj i v ee tj sj i	1046004	16930616	10
s s u chj I tj	456036	2864244	6
s s u chj I tj	456036	2864244	6
s s u chj I tj sj i	764169	7979902	8
s s u chj I tj sj i	764169	7979902	8
s s i l A tj sj i	945749	9774658	8
s s I l k ee	567583	3076543	6
s s I l ee chj n i j	998767	13604142	9
s s I lj n ee k A t ee r zh n i j	2014638	73767282	15
s s I lj n ee p ee sj i lj E nj i ts	1788240	70131694	15
s s I lj n i j i	846126	8786482	8
s s I lj n i j	759879	6276291	7
s s I lj n i j	759879	6276291	7
s s i p A lj shshj i k	873255	10594238	9
s s I p ee tj	430947	2847555	6
s s I p ee tj sj i	785511	7938062	8
s s i p A tj sj i	688701	7226266	8
s s I p k ee	349827	2035107	6
s s i p n O j	495765	4383900	7
s s I p p U n k t	542079	7982838	9
s s I p shshj i k	493114	3698200	7
s s I p shshj i ts ee	662907	7461728	8
s s i x A tj sj i	712069	7457938	8
s t ee bj i lj i z A t ee r	1678401	43713507	12
s t ee bj i lj i z A ts i j i	1650048	46064750	13
s t ee bj i lj i zj I r ee v ee tj sj i	2444439	104136361	16
s t ee bj i lj i z ee v A tj sj i	1955235	63236872	14
s t ee bj i lj i t r O n	1462837	28477644	11
s t ee bj I lj n ee s tj	1287576	22369702	10
s t ee bj I lj n i j	1017855	13906730	9
s t ee b U nj i tj	696051	7433538	8
s t A f	238680	555084	4
s t ee v A tj	553480	3128320	6
s t A vj i n k ee	534711	5697538	8
s t A vj i n n i j	672276	9876400	9
s t A vj i nj	423858	2465880	6
s t A vj i ts	449166	2770596	6
s t A vj i sh ee k	619706	6210820	8
s t A vj i sh k ee	586554	6210820	8
s t A f k ee	366741	2142023	6
s t A v lj i n nj i k	960184	14628882	10
s t A v lj i n nj i ts ee	1116028	23358818	11
s t A v lj i n i j	911788	12766066	9
s t A v nj i	439728	2442260	6
s t A v nj i k	494784	3599800	7
s t ee v n O j	665970	5293493	7
s t A v nj i	439728	2442260	6
s t ee v O k	510024	2359604	6
s t ee v rj I d ee	1156444	11916137	8
s t ee v rj I t k ee	1097524	13201937	9
s t ee v r ee lj I t	1463216	17971637	9
s t ee v r ee pj I gj i j i	1303207	28876380	12
s t ee g n ee ts i O n n i j	1124910	32691264	13
s t ee g n A ts i j i	857502	14037292	10
s t ee dj i A lj n ee s tj	1447045	31361258	11
s t ee dj i A lj n i j	1177324	20537772	10
s t A dj i j	613105	3590875	6
s t ee dj I j n ee s tj	1332741	22756792	10
s t ee dj I j n i j	1074270	14186474	9
s t ee dj i O n	756415	5273298	7
s t ee dj i O n n i j	1013185	16707871	10
s t A dj i j i	699352	5391850	7
s t A d n ee s tj	941511	10639330	8
s t A d n i j	674040	5704700	7
s t A d ee	436594	1830520	5
s t A sh	248880	596304	4
s t ee zh E r	785760	4552825	6
s t ee zh O r k ee	994585	9440632	8
s t ee zh I r ee v ee tj	1404532	23097138	10
s t ee zh i r ee v A tj sj i	1637924	38029181	12
s t ee zh i r O f k ee	1177937	17909448	10
s t A s	269280	678744	4
s t A i v ee tj	543768	4753545	7
s t A j j i r	738432	6571490	7
s t A j j i r s kj i j	1258899	26460967	11
s t A j k ee	421353	2408195	6
s t A j n i j	569340	4939200	7
s t ee k A n	370508	2008937	6
s t ee k A n n i j	619178	8816200	9
s t ee k A n chj i k	596292	7340790	9
s t A kj i r	332079	2561245	6
s t ee k k ee t ee	583834	6263738	8
s t ee k n U tj sj i	774165	10138645	9
s t A k sj i lj	563499	5365045	7
s t A k sj i lj n i j	961434	17004728	10
s t ee l ee g mj I t	994701	12488186	9
s t ee l ee g mj I t ee v i j	1482061	41021930	13
s t ee l ee g m O mj i t r	1297287	32869634	12
s t ee l ee k tj I t	1022637	13408562	9
s t ee l ee k tj I t ee v i j	1509997	43153454	13
s t A lj i bj i t O n	1001989	16523332	10
s t A lj i bj i t O n n i j	1258759	37780479	13
s t ee lj i v A r	998128	10950141	8
s t ee lj i v ee rj E nj i j i	1692087	46058229	13
s t A lj i lj i tj E j n i j	1603047	47296496	13
s t A lj i lj i tj E j shshj i k	1644727	44027744	13
s t A lj i p l ee vj I lj n i j	1717108	61283560	14
s t A lj i p l ee vj I lj shshj i k	1784964	57376536	14
s t A lj i p r ee k A t n i j	1354060	48969674	14
s t A lj i p r ee k A t chj i k	1338629	43922231	14
s t A lj i p r ee m I sh lj i n nj i k	1841667	89208496	17
s t ee lj i nj I t	911216	9111074	8
s t A lj i n s kj i j	921307	16911742	10
s t A l kj i v ee tj sj i	1168639	23646513	11
s t A lj	314160	860112	4
s t A lj nj i k	669120	4598680	7
s t ee lj n O j	878610	6640021	7
s t ee mj E s k ee	643929	6559234	8
s t ee mj E s ee chj n i j	1051710	21606477	11
s t ee mj i n O dj i j	955121	16105117	10
s t ee m U x ee	478623	3741670	7
s t A n	226440	505620	4
s t ee n d A r t	1019101	11558630	8
s t ee n d ee r tj i z A ts i j i	2240955	81929039	15
s t ee n d ee r tj i zj I r ee v ee tj sj i	3035346	163281114	18
s t ee n d ee r tj i z ee v A tj sj i	2546142	106732490	16
s t ee n d A r t n ee s tj	1705117	42737879	12
s t ee n d A r t n i j	1447996	29266343	11
s t ee nj I n ee	556596	4263771	7
s t ee nj I n n i j	733176	10126914	9
s t ee nj i O lj i v i j	1109432	23211258	11
s t ee nj i O lj	596168	5517828	7
s t ee nj I ts ee	607896	4837086	7
s t ee nj I chj nj i k	729816	8675287	9
s t ee nj I chj n i j	768267	10618580	9
s t ee n k ee vj I s t	901635	16113406	10
s t ee n k O v i j	706835	9799742	9
s t A n k ee z ee v O t	1140249	22894482	11
s t A n k ee s t r ee j E nj i j i	1931034	75891642	16
s t A n k ee s t r ee I tj i lj	1720533	57574887	14
s t ee n nj I t	595980	4753962	7
s t ee n ee vj I tj sj i	1066833	17109993	10
s t ee n ee vj I shshj i	835848	10760634	9
s t ee n ee v lj E nj i j i	1386808	31665381	12
s t ee n ee v O j	764945	8110814	8
s t ee n ee v O j	764945	8110814	8
s t ee n O vj j i	760185	7565266	8
s t ee n O k	446400	2106637	6
s t ee n O chj i k	615066	5674768	8
s t ee n O chj nj i k	724566	8619760	9
s t ee n O chj nj i ts ee	880410	14836664	10
s t ee n O chj n i j	762705	10553586	9
s t A n s	327420	1524924	5
s t ee n ts ee v A tj	934180	12420830	9
s t A n ts i j k ee	722052	9769030	9
s t ee n ts i o nj E r	929916	16970790	10
s t ee n ts i O n n i j	944220	19585251	11
s t A n ts i j i	644247	6917650	8
s t A pj i lj	390246	2914600	6
s t A pj i lj	390246	2914600	6
s t A pj i lj n i j	788181	11411914	9
s t A p lj i v ee tj sj i	1257972	25298500	11
s t A p t i v ee tj sj i	1122424	22094432	11
s t ee r A nj i j i	946789	11957110	9
s t ee r A tj i lj	1014982	11457298	8
s t ee r A tj i lj n ee s tj	1682638	42573783	12
s t ee r A tj i lj n i j	1412917	29123831	11
s t ee r A tj i lj s kj i j	1557889	38040223	12
s t ee r A tj i lj s t v ee	1958038	44129754	12
s t ee r A tj sj i	1030291	10107502	8
s t ee rj E j sh i j	1210464	15720174	9
s t ee rj E j sh i n ee	1251423	19295078	10
s t ee rj E j sh i n s t v ee	1840938	49956712	13
s t ee rj E nj i j i	1027719	12720430	9
s t A rj i nj kj i j	763525	10997464	9
s t ee rj E tj	811800	4257825	6
s t ee rj O x ee nj kj i j	1106299	22105788	11
s t A rj i ts	620224	3576100	6
s t ee rj I k	681384	3029114	6
s t ee rj i k A n	774676	7041760	8
s t ee rj i k A sh k ee	926886	14149470	10
s t ee rj i k O f	791912	7616002	8
s t ee rj i k ee v A t i j	1242817	30453408	12
s t ee rj i k O f s kj i j	1172129	28749235	12
s t ee rj i n A	790442	5186875	7
s t A rj i n ee	649639	5186875	7
s t ee rj i n A	790442	5186875	7
s t ee rj I n k ee	841521	7744062	8
s t ee rj I n n i j	978456	12893954	9
s t ee rj I n shshj i k	996088	11567842	9
s t A rj i tj	629992	3670600	6
s t A rj i tj sj i	942346	9676612	8
s t A rj i ts ee	724564	5860300	7
s t A rj i ts ee	724564	5860300	7
s t ee rj i chj I n ee	986268	12201076	9
s t ee rj i chj I sh k ee	1074808	16354806	10
s t ee rj i chj O k	890992	7672505	8
s t ee rj i chj j O	1002324	9706393	8
s t A r k ee	512373	2851815	6
s t ee r ee b I t n i j	1347443	26439149	11
s t ee r ee v A t i j	1241051	19872598	10
s t ee r ee vj E r	1114874	11910902	8
s t ee r ee vj E rj i ts	1448333	23291474	10
s t ee r ee vj E r k ee	1336152	20467854	10
s t ee r ee vj E r s kj i j	1646297	38964820	12
s t ee r ee vj E r s t v ee	2036876	45143683	12
s t ee r ee vj E r chj i s kj i j	1793539	58937364	14
s t ee r ee vj E r chj i s t v ee	2096074	67039408	14
s t ee r ee vj E r shshj i n ee	1679482	37912022	12
s t ee r ee d A v nj i j	1520712	29439248	11
s t ee r ee d A v n ee s tj	1757112	42382309	12
s t ee r ee dj i vj I chj i s kj i j	1864733	68669752	15
s t ee r ee dj E vj i chj i j	1664191	37996260	12
s t ee r ee dj E d ee f s kj i j	2127663	67799787	14
s t ee r ee d U p k ee	1259584	17801862	10
s t ee r ee zh I l	1255683	13091672	8
s t ee r ee zh I l k ee	1469242	22193678	10
s t ee r ee zh I lj s kj i j	1806462	42532440	12
s t ee r ee zh I lj chj i s kj i j	1954060	63693577	14
s t ee r ee z ee vj E t n ee s tj	2208403	71606076	14
s t ee r ee z ee vj E t n i j	1951282	52208662	13
s t ee r ee z ee k O nj i j i	1669657	42539812	13
s t ee r ee z ee k O n n i j	1657270	43528212	13
s t ee r ee z A lj i zh n i j	2092343	58775290	13
s t ee r ee z ee p A sh n i j	1746733	46509324	13
s t ee r ee m O d n ee s tj	1600817	39982858	12
s t ee r ee m O d n i j	1333346	27156276	11
s t ee r ee o b r A z n ee s tj	2140334	74196300	14
s t ee r ee o b r A z n i j	1869263	54258756	13
s t ee r ee o b rj A dj i ts	1787861	43284324	12
s t ee r ee o b rj A t k ee	1568091	35655444	12
s t ee r ee o b rj A t chj i s kj i j	1989600	87806494	16
s t ee r ee o b rj A t chj i s t v ee	2292135	98353998	16
s t ee r ee p A x ee t n i j	1396675	38675772	13
s t ee r ee p A sh nj i	1083092	16172590	10
s t ee r ee pj i chj A t n i j	1366614	38467086	13
s t ee r ee p ee mj E shshj i chj i j	1475359	48153483	14
s t ee r ee rj i zh I m n ee s tj	2035920	66619632	14
s t ee r ee rj i zh I m n i j	1788249	48186330	13
s t ee r ee rj E chj j i	1535559	23036034	10
s t ee r ee r U s s kj i j	1663564	39393208	12
s t ee r ee s vj E t s kj i j	1743068	48216332	13
s t A r ee s l ee vj i nj I z m	1980652	64832316	14
s t ee r ee s l ee vj A n s kj i j	2117591	76330644	15
s t ee r ee s l U zh ee shshj i j	2091435	58173180	13
s t ee r ee s l U zh ee shshj i j	2091435	58173180	13
s t ee r ee s l u zh I v i j	1985073	54929335	13
s t ee r ee s l u zh I v i j	1985073	54929335	13
s t A r ee s t ee	1066300	10581905	8
s t A r ee s tj i x ee	1218342	19066242	10
s t A r ee s tj	889486	7286245	7
s t ee r ee ts ee r k O v nj i k	1745516	51319190	14
s t ee r p O m	753123	5024240	7
s t A r t	473280	2110332	5
s t ee r tj O r	1063347	8424284	7
s t ee r t ee v A tj	1255660	15522656	9
s t A r t ee v i j	1093180	14567426	9
s t ee r U x ee	733383	5332358	7
s t ee r U xj i n	790788	7464198	8
s t ee r u sh E n ts i j i	1325422	30909838	12
s t ee r U sh ee chj i j	1137657	18900634	10
s t ee r U sh ee chj k ee	1077545	16632194	10
s t ee r U sh k ee	841177	7951622	8
s t ee r u sh O n k ee	1008210	15282772	10
s t A r chj i s kj i j	961045	17186106	10
s t A r chj i s t v ee	1263580	20760987	10
s t ee r sh ee	857092	4176941	6
s t ee r sh ee k l A s s nj i k	1862813	55789795	14
s t ee r sh ee k l A s s nj i ts ee	2018657	76086143	15
s t ee r sh ee k U r s nj i k	1687664	41262144	13
s t ee r sh ee k U r s nj i ts ee	1843508	58021600	14
s t A r sh ee nj kj i j	1004037	16867278	10
s t A r sh ee nj kj i j	1004037	16867278	10
s t A r sh i j	764504	6234405	7
s t A r sh i j	764504	6234405	7
s t ee r sh i n A	960462	8284700	8
s t ee r sh I n ee	972824	9071042	8
s t ee r sh I n s kj i j	1243637	24854360	11
s t ee r sh I n s t v ee	1561484	29416922	11
s t ee r sh i n s t v O	1541382	28233912	11
s t ee r sh I n s t v ee v ee tj	1998396	64311976	14
s t ee r sh O j	949324	7007027	7
s t A r i j i	688094	5319460	7
s t A r i j	601847	3537725	6
s t A rj	314160	860112	4
s t ee rj j O	905520	4216276	6
s t ee rj j O f shshj i k	1330906	18549656	10
s t ee rj j O f shshj i ts ee	1500699	28734780	11
s t ee s k A tj	604368	4861745	7
s t ee s k A tj sj i	904059	11703802	9
s t A s kj i v ee tj sj i	1096542	21764698	11
s t ee s ee v A tj	901186	9103097	8
s t ee s ee v A tj sj i	1200877	18913338	10
s t ee s O v i v ee tj sj i	1443096	32970846	12
s t ee t A r n i j	990600	13602990	9
s t ee tj E j i chj k ee	981579	15177889	10
s t ee tj E j k ee	802008	7690846	8
s t ee tj E j n i j	954405	12781923	9
s t A tj i k ee	468584	3783670	7
s t ee tj I s t	762624	6322824	7
s t ee tj I s tj i k	995859	11584022	9
s t ee tj I s tj i k ee	1049768	16140108	10
s t ee tj i s tj I chj i s kj i j	1468566	49591302	14
